gene,1,2,3,4,5,dataset
ENSG00000035687,-0.6950026101844256,1.442904649209498,0.9711342286716763,-0.7748038782583739,-0.9442323894383751,1
ENSG00000035862,-1.5162648450944365,-0.5877810474814974,0.0008128657831308358,1.3196268830703286,0.7836061437224734,1
ENSG00000035928,1.45965106345758,-0.01235412458568675,0.6146295464843744,-0.6033382588228474,-1.4585882265334191,1
ENSG00000036054,-0.7041060614292057,-0.6321387706593663,-0.6299430016978628,0.04105895346699085,1.9251288803194444,1
ENSG00000036257,-1.2339496609366885,-0.6518322887268514,-0.3632908302945351,0.6821912252620034,1.5668815546960717,1
ENSG00000037474,0.5231636828719498,0.9495267000848512,0.9470532839227829,-1.1996449703093914,-1.220098696570193,1
ENSG00000037757,1.831655838624999,0.14273072970260803,-0.2848273921317212,-0.6037058655698587,-1.0858533106260273,1
ENSG00000038002,0.37953933841106735,1.2275172923853923,0.6848943931847443,-0.7899199618911955,-1.5020310620900084,1
ENSG00000038219,-1.114408162036336,-0.7606200226978739,-0.4054302261628235,0.6847444750480701,1.5957139358489623,1
ENSG00000038274,-1.4029306495775349,-0.6483138615781747,-0.14697072991681673,0.8043202303145142,1.3938950107580113,1
ENSG00000038358,1.9004128317927478,-0.15583731501595666,-0.3410175710078887,-1.0643154280889275,-0.33924251767997615,1
ENSG00000039123,1.409451013206609,0.46687515205562646,0.3722048754399049,-0.8703038658024604,-1.3782271748996813,1
ENSG00000039319,-1.3140851197142436,-0.5244335021469818,-0.3419805236853999,0.5882979518343363,1.592201193712289,1
ENSG00000039650,0.1692696238354228,-0.5183233071361414,-0.9765574557913445,-0.5351931435630263,1.8608042826550917,1
ENSG00000040341,0.5817028971289405,0.2710236091438952,1.4119150034502805,-1.0091067499556263,-1.2555347597674873,1
ENSG00000041357,0.9585826101473731,1.4595196042606144,-0.778736373503485,-0.8388060049626381,-0.8005598359418543,1
ENSG00000042088,0.8833542683699176,1.2907444287853636,0.07826591602387548,-1.2002273170571665,-1.0521372961219904,1
ENSG00000042493,-0.7975746293203198,0.712738763349318,1.5498656765517638,-0.2962590299228223,-1.16877078065794,1
ENSG00000042753,1.6742320518191958,0.48172448852178645,-0.23359749605977603,-0.7842775491591871,-1.1380814951220193,1
ENSG00000043093,-1.5138836947317054,-0.5864786636726486,0.11063511780213738,0.563324768867152,1.4264024717350645,1
ENSG00000043462,-1.1501833319520922,-0.26970516072554634,-0.876275681955201,0.8316224532729287,1.464541721359912,1
ENSG00000044446,-0.8494244586172365,-1.0476958385125845,0.8006830401011101,1.532756809353561,-0.4363195523248542,1
ENSG00000044574,0.41193234775098087,-1.0567505177981489,-0.9774551150686754,-0.03806482830618282,1.660338113422026,1
ENSG00000047056,-0.8260256028822873,0.46072667362461056,1.7041181886782248,-0.27878491856663623,-1.060034340853915,1
ENSG00000047230,1.8368450178892914,0.24234101658360638,-0.487087107088766,-0.619092032715633,-0.9730068946684987,1
ENSG00000047249,-1.3534356989649519,0.41282284018847026,1.628820336407466,-0.11181226570698248,-0.5763952119240036,1
ENSG00000047315,-1.6819863873481966,-0.02019541531559574,0.8034648046614533,-0.2993444208531451,1.1980614188554861,1
ENSG00000047410,-0.6423071827015446,-0.6853257409397152,-0.7069313291789439,0.13742635463446382,1.8971378981857403,1
ENSG00000047457,-0.2920006728128933,-1.1620082302630608,0.22639998696165126,1.788475412052317,-0.560866495938015,1
ENSG00000047579,1.0947225768246258,-0.6751339033929261,-1.2905072655231702,-0.3711131101542605,1.242031702245729,1
ENSG00000047849,0.45791579348680017,1.0118284284986465,0.8703116003212292,-0.8018272525798316,-1.538228569726844,1
ENSG00000048162,1.9906785278610697,-0.47573764731873625,-0.6418642535090856,-0.34232692522447833,-0.5307497018087693,1
ENSG00000048649,-1.018280790995243,-0.7324134969991624,-0.5228563235307822,0.603493122737437,1.6700574887877517,1
ENSG00000048828,-0.6474595722784184,-0.9554468965156152,-0.7469972144927962,0.7572864065274427,1.5926172767593858,1
ENSG00000049239,0.4087939007665028,1.1815412913984205,0.6986062158510896,-0.7387795074522308,-1.5501619005637823,1
ENSG00000049245,-1.8711876472605877,0.20167726628721205,1.147167842080727,0.20840694850052738,0.31393559039212243,1
ENSG00000049541,1.3982317331978014,-1.0268921411338519,-1.2304725221903428,0.19791670024898167,0.6612162298774116,1
ENSG00000049860,-1.153307505182037,-0.3394172293139037,-0.862722652300943,1.042962474647742,1.3124849121491426,1
ENSG00000051382,-0.3099958022059505,1.3627709938537707,0.9778246407856364,-0.8949899975513314,-1.1356098348821235,1
ENSG00000051523,-1.4819057692159243,0.10475732842673546,1.641239357852947,0.04745740676853193,-0.3115483238322851,1
ENSG00000051596,1.9595292687627976,-0.1832102842371865,-0.45389021476103575,-0.5091391008856422,-0.8132896688789331,1
ENSG00000051620,-1.622754738453506,-0.6569011014588261,0.41913664956644964,1.0500649412482268,0.8104542490976545,1
ENSG00000052749,-1.232586782216066,-0.743122217800664,0.8431663096853269,1.4540335022825015,-0.32149081195109885,1
ENSG00000053371,1.878078141163006,0.09637520425324253,-0.43862872957645155,-0.5537155199289605,-0.9821090959108366,1
ENSG00000053372,1.986108771534155,-0.46551030953541117,-0.5168974491127857,-0.3177564206907734,-0.6859445921951847,1
ENSG00000054116,-1.749100307176132,0.2536194116777246,0.5950345714422886,-0.2970577011659633,1.197504025222082,1
ENSG00000054118,-0.9442312149485229,-0.8260747282378161,-0.5440552593455308,0.6818397009797574,1.6325215015521102,1
ENSG00000054148,1.850713130838101,0.12826147433243992,-0.3084498482421238,-0.6509499929477446,-1.0195747639806725,1
ENSG00000054523,-1.5079142754790498,0.052806498125413395,1.4116937555564042,0.6256872934579772,-0.582273271660746,1
ENSG00000054611,-0.9039934903112616,-0.7727698929102909,-0.5331209913003843,0.4493470391920286,1.7605373353299083,1
ENSG00000054983,-1.7768959881943402,0.033052475580105226,0.46539281662428506,0.0037178279006778885,1.274732868089272,1
ENSG00000055044,1.9665500558302131,-0.22278843738440027,-0.5192159082847505,-0.43380026260606475,-0.7907454475549978,1
ENSG00000055130,1.6633502566969307,0.44967063368336657,-0.20536678249365098,-0.6628677511801481,-1.2447863567064965,1
ENSG00000055147,-0.9045761593777456,0.8966219524146342,1.5019370406036527,-0.8017811001101074,-0.6922017335304387,1
ENSG00000055163,-1.1936156596443546,0.20383017254623273,1.5679438448334517,0.3847729836838946,-0.9629313414192268,1
ENSG00000055332,-1.6013622226155606,-0.43000647988522417,0.6320466017775233,1.3600394955094393,0.03928260521382239,1
ENSG00000055950,0.820203468294272,1.2144551164342055,0.27083032251056405,-0.9063946753848722,-1.3990942318541677,1
ENSG00000056050,1.140279158766452,1.0216417103679734,0.05819714829744784,-0.8033321416285342,-1.416785875803338,1
ENSG00000056097,-1.0569046199480734,0.5087973969547231,1.428958448776807,0.33229883471938376,-1.213150060502837,1
ENSG00000057608,-0.26455863263500495,1.1764590480435675,-0.22274711883310958,-1.6210699749713882,0.9319166783959445,1
ENSG00000057663,-0.9090807291462408,0.885224823837779,1.476969511001439,-0.4502049191877572,-1.0029086865052215,1
ENSG00000057757,0.6313432594811688,-0.8495946877062828,-0.8507388092585185,-0.6022695820280263,1.6712598195116584,1
ENSG00000058063,-1.5598103101462928,-0.03556575307795475,1.2941223209137105,0.8008565934281685,-0.4996028511176297,1
ENSG00000058262,1.7471703544873052,0.20419952389396234,-0.0038737095708499722,-0.9055108605068205,-1.041985308303597,1
ENSG00000058668,1.2789951163128448,-0.7513435618489904,-1.1548402098197885,-0.48305980982329577,1.1102484651792286,1
ENSG00000058673,-0.9153577970950995,-0.691181154372921,-0.6097295828733162,0.4536514779583365,1.7626170563829997,1
ENSG00000059377,-0.8704097268137044,-0.7192121229041307,-0.5267232075872733,0.28092569156187747,1.83541936574323,1
ENSG00000059378,-1.8559878710677022,0.33789415163017267,0.823071091322007,-0.16344970039314574,0.8584723285086693,1
ENSG00000059573,1.985460100656689,-0.5075161497809418,-0.5185026912244242,-0.29095259725098355,-0.6684886624003392,1
ENSG00000059804,-1.4390762555122987,-0.8434990165303989,0.26369994598820257,1.2440676774573596,0.7748076485971351,1
ENSG00000060237,-1.5131502909064596,-0.3617234121335503,-0.16806978316025098,0.5395610281701836,1.5033824580300779,1
ENSG00000060339,1.1523046333602838,1.1557658162416964,-0.15798765865776837,-1.0726638233704875,-1.0774189675737251,1
ENSG00000060491,-1.2212003029746192,-0.8705669062387076,-0.17499155801335234,0.858549088702811,1.4082096785238676,1
ENSG00000060688,1.5603280048447923,0.6850569182423486,-0.230157918437687,-0.9284588167034851,-1.0867681879459676,1
ENSG00000060971,-1.8391917886991858,-0.279157089329772,0.7859942779852892,0.7967021802248875,0.53565241981878,1
ENSG00000061794,1.760464758832721,0.30411617395929874,-0.2698381320528563,-0.6474577075353338,-1.147285093203831,1
ENSG00000061936,-1.1843050977384613,0.20392087883134064,0.08736341629229571,-0.8083725149819271,1.7013933175967515,1
ENSG00000061987,-1.7239402153681052,-0.04647050472309558,-0.17353845767607154,0.7414471210368204,1.2025020567304545,1
ENSG00000062485,0.9291323101594106,1.2701642471085413,0.043441476332741195,-1.0640461154453615,-1.1786919181553328,1
ENSG00000062598,-1.0394569601732884,1.3267508201987066,1.060505932040458,-0.422596774872497,-0.9252030171933782,1
ENSG00000062716,-0.745731782404521,-0.7371168522878825,-0.6796318078579816,0.3394576964317524,1.8230227461186326,1
ENSG00000062822,1.9834612577633324,-0.2915581306151685,-0.49218382644908953,-0.5024759346392544,-0.6972433660598196,1
ENSG00000063046,1.3749554100033876,0.727487732052159,0.13087452799567398,-0.9305443938121103,-1.30277327623911,1
ENSG00000063177,1.8314450694058455,0.13191250900300694,-0.29139902689837066,-0.5660052438042755,-1.1059533077062045,1
ENSG00000063241,1.9920631260690354,-0.5249723518267317,-0.46862041927934306,-0.3613730917978253,-0.6370972631651356,1
ENSG00000063854,0.3554765799684734,0.7710273619625081,1.2273055120688228,-1.1404018820758646,-1.213407571923945,1
ENSG00000064012,-1.0284733278109808,-0.8092731287374102,-0.461576928000512,0.6855376015099954,1.6137857830389084,1
ENSG00000064419,-0.7942806156420565,-0.23607980008475282,1.1568151181046642,1.1547972828507487,-1.2812519852286035,1
ENSG00000064601,-1.3082587512699266,-0.4946772233597992,1.5611532017792853,0.6581644596223374,-0.416381686771903,1
ENSG00000064607,1.8677604659203708,0.13690786818379483,-0.41704208818588134,-0.622751108047069,-0.9648751378712148,1
ENSG00000064666,-1.9007929698923574,0.11133416066757358,0.4517058649122146,0.2975537473792563,1.0401991969333124,1
ENSG00000064763,-0.47538790065084263,1.6823890714630934,0.5188867038444729,-1.1670701173640525,-0.5588177572926712,1
ENSG00000065000,0.6716804928612516,-0.8810305763035066,-1.0876212274156232,-0.2865660046970435,1.5835373155549208,1
ENSG00000065135,-1.4011260991377168,-0.5639559353735383,-0.10395372883241308,0.501817926473616,1.5672178368700507,1
ENSG00000065150,1.9586088386757574,-0.18314152778706505,-0.5332576000997535,-0.4282260760955242,-0.8139836346934147,1
ENSG00000065183,1.9920810080460383,-0.3392498976036055,-0.5240961192557891,-0.5152519075652385,-0.6134830836214044,1
ENSG00000065268,1.9495897018917587,-0.1509280330740982,-0.5261269921174282,-0.42432529488873494,-0.8482093818114976,1
ENSG00000065357,-1.581550926082095,0.5854524069418767,1.4341825716249037,-0.17964862488178188,-0.25843542760290117,1
ENSG00000065413,-1.057505536032135,-0.7947963714485242,-0.43692281809653527,0.6762085316112477,1.6130161939659469,1
ENSG00000065427,1.8337083557393032,0.18965928004693786,-0.3060868223913956,-0.9877279442741518,-0.7295528691206922,1
ENSG00000065485,1.9812019576685058,-0.5193614588623524,-0.5001676653399102,-0.26574635976421307,-0.6959264737020304,1
ENSG00000065491,1.7779203028934327,0.16307948146558257,-0.06436929555486279,-0.7843833157463288,-1.0922471730578238,1
ENSG00000065518,0.46072462827864896,1.25952236432343,0.5635858752104974,-0.7705938599363447,-1.5132390078762312,1
ENSG00000065534,-0.7598017443606861,-0.5574638179976527,0.6231299541487735,1.6666761436965445,-0.9725405354869796,1
ENSG00000065548,-1.0861233814300473,0.5942125672177389,1.3670948059343686,-1.2171193228917914,0.34193533116974495,1
ENSG00000065559,-0.8153743050075332,-0.7640453038417986,-0.5985972890325563,0.37444494642905146,1.8035719514528366,1
ENSG00000065613,-1.6935406124089405,-0.16958087834745006,0.6610517974736982,-0.08587390534936754,1.287943598632059,1
ENSG00000065615,-1.228481085622821,-0.726880855780711,-0.2722350023328817,0.6625377515526759,1.565059192183739,1
ENSG00000065809,0.8004983018565192,0.9179610735877857,0.5935078836683901,-0.6601499757361788,-1.651817283376518,1
ENSG00000065882,-0.8112083727946527,-0.8988210813408569,-0.658893901569047,0.8010418469104266,1.5678815087941294,1
ENSG00000065978,1.8654781425512696,0.06035963691975356,-0.26936218725705907,-0.6387169104898911,-1.0177586817240722,1
ENSG00000066027,-1.6909128637817874,-0.22974837802529877,0.9816458435991409,1.0541126292066605,-0.11509723099871354,1
ENSG00000066044,1.7578685155800593,0.27019694010889067,-0.1665787580804418,-0.7350688101465404,-1.1264178874619668,1
ENSG00000066084,-1.002241029182658,-0.7640402658882033,-0.46031683601116596,0.5128849653817763,1.7137131657002502,1
ENSG00000066136,-1.319176698378689,-0.4326042209229409,-0.20371617856914453,0.22970386604772053,1.7257932318230569,1
ENSG00000066322,-0.8768653867387325,1.7668858273350212,-0.20316891026175496,-0.9884302024557926,0.3015786721212607,1
ENSG00000066336,-1.166398737994368,-0.728003077553318,-0.395323208998198,0.7375391029962463,1.5521859215496392,1
