"gene","33h","41h","45h","49h","53h","57h","61h","65h"
"Q9XAD5",14.3546629832985,14.1979180523268,14.1121220412283,14.0311260203528,14.0188136614638,13.923528449211,13.7975312966409,13.8908321902826
"Q9L1S7",14.3638310060949,14.0661794086973,14.0551742933892,13.8983217250941,13.9420955402295,13.7409130720825,13.9659919304165,13.6010862871376
"Q9L117",14.0078252257591,14.1126002827531,13.8426919741274,13.8546170011821,14.1459334562096,14.2481525149836,14.3209338087035,14.1924451858305
"Q8CK46",13.5902300216552,13.8622090098517,13.8834545522522,13.9067641567353,14.1842265382592,14.1067345923911,14.2264618514136,14.1990607247064
"Q9KZ88",13.478397876921,12.6475300358306,12.5486913576441,12.3839781490015,12.2697926149076,12.0564406354734,11.972935402811,11.8610567445
"Q9S1R9",13.460974532838,13.4558315907946,13.2468283849156,13.3304524206811,13.5570518482246,13.5953794625626,13.8342320756765,13.3459331760905
"Q9RJ53",14.1839401996915,13.9234349423243,13.8668550178069,13.6722156162475,13.5315769299293,13.4012444800026,13.4078643067438,13.4539791951082
"Q9X7R4",13.8311223061641,14.202162603026,13.8726892228549,14.7921502984362,13.9800250606486,14.8651790263192,13.9194133190035,14.0214491765732
"Q9X890",12.6792291781023,12.3639260235852,12.4787356140915,12.2581506135306,12.2438223291192,11.7314382809471,12.0690890340572,11.6716859421901
"O05625",13.6121941177774,13.3173511919881,13.1533518387578,13.0495731754113,13.184904590775,13.1230227723075,12.8380335619067,13.0990889624815
"O50533",12.5262389647783,12.8804827263153,12.4739808129902,12.9049331380272,12.6048588685161,12.7793289278571,12.5914963505507,12.6973389123558
"Q9KXR3",14.5020735972198,14.403752854219,14.5268452455474,14.4311379604897,14.3446271058605,14.3144801927193,14.1852255658595,14.2577344659464
"Q9KXR2",15.6308649006341,15.3777843544186,15.393030215174,15.1218327260271,14.7364292906693,15.1308439098007,15.3050004893092,15.1242921509382
"Q9KXP2",14.6942710168811,14.6019419425404,14.4253274921607,14.5243138492684,14.5111141191724,14.3604461998684,14.2465258167872,14.0737190974019
"Q9ADE8",13.0960965368766,13.1567996127909,13.2612821133965,13.3654923828279,13.6257033430317,13.4304675102912,13.2962846352032,13.3427906424726
"Q9ADA6",13.5012850508334,13.523573078798,13.4199792549331,13.4526274754671,13.5109724752826,13.3476378739995,13.2177624396854,13.1263477663315
"Q8CK51",12.8990865462943,15.0965940502556,15.5347572682784,15.5905001606452,15.8839484112101,15.9334923237821,15.9661802233337,15.9803010540999
"Q9S2J2",13.6177945021782,13.1503082526973,13.0782889129408,12.9305716790069,12.8537810661651,12.8926087841318,12.9659191378507,13.0122118783641
"Q9RKU4",11.4476558432269,11.1919447491117,11.5236543815793,12.1667371516745,12.3476798614156,12.9885659587632,13.4417701637116,13.5840445585719
"Q93J54",13.2777842297869,12.8325710810106,12.6649332203352,12.6255386232274,12.6297479548242,12.8412323855669,12.7184927520599,12.7998263251192
"Q9F2W5",12.991424808308,13.1113269398533,13.1247230884505,13.0803260722664,13.0970603421742,12.8074236477015,13.1276942623187,12.8856357637202
"Q9ZBY2",13.5704138961898,14.0212683490773,13.6561145745493,13.1238833448394,12.8284702126743,12.6449647982321,12.527103901573,12.3758612359894
"Q9XAS2",14.1856666156924,14.4624292329914,14.3580251668665,14.4143780289881,14.6289676852782,14.623893026211,14.7159150653356,14.7928624349753
"Q9Z506",12.6325705134023,12.3749971816281,12.6952092790893,12.8206860417171,12.9911175534106,12.7824698436851,12.8144682256298,12.6413355666558
"Q9KZJ0",11.9958298733509,12.2931577633258,12.0923307210025,12.6048067371505,12.3314871693201,12.0113220433877,12.1949414159929,12.3109702696533
"Q9FBK6",13.8299599033312,13.8971340260433,14.0839969406772,14.1127872352034,14.007606839673,14.1370544094583,13.8459839728396,13.8639105586802
"O68816",12.7602312563948,12.8672103232204,13.0101885640124,13.1888532002326,12.9210414385883,13.0164239091325,13.2622572041232,12.9478535819452
"O86610",13.4149152252785,13.2769935796757,13.3482973002483,13.3720754909934,13.3636036661439,13.1321333481081,13.3552356130952,13.3379503417554
"Q9Z530",13.6762124447812,13.8623188496976,13.7506888354916,13.8302661798939,13.9321204684529,13.8052075112522,13.7007760612868,13.391094105415
"Q9L0P9",12.1622013411258,11.2219036598721,11.2928151227063,11.3097878001409,11.1761104644299,11.3086212787551,10.7490789968962,10.8936789422908
"Q9XAP2",13.8925583720579,14.1237436149661,14.2058663450319,14.3136517293288,14.2684295889489,14.0820506946855,14.2017610677271,14.1436596622601
"Q9XAI3",11.0619990774409,12.1091903124175,12.0720846981156,11.3909447415475,11.8030718671918,11.8621557197644,11.7352990720023,11.7097674545974
"Q9XAI0",14.3677450319534,14.3851712444068,14.403603469706,14.3699554535565,14.613388762927,14.7463887640601,14.9564104906712,14.94871703257
"Q9Z4X7",11.4708368299084,11.5832983452905,11.775942546932,11.9507092205798,11.7985260521316,11.9936077306014,12.1589607496913,11.9513541387893
"Q93JF1",12.4599327504067,11.9613679293525,11.8363912932567,11.8057866987064,11.7530676692065,11.6573553215714,11.5993627863397,11.391435108155
"Q9RKS8",13.9416018420716,14.0799504949445,13.5589422959108,13.544307371988,13.4794215147552,13.4191102530964,13.6456855150963,13.5344879773141
"Q9KYV1",12.0215823681631,12.0483094186145,11.9969097175222,11.615872796634,12.8077439670448,11.4551218114339,12.5283377188785,11.4074743550263
"Q9K4D8",15.4981656134562,15.1309340871684,15.1979836935024,15.0136941966748,14.8513735879014,14.9226067488923,15.3368653355225,15.0471191407479
"Q9FCK2",12.9447168794748,12.8449823748911,12.8124995139076,12.7079745595714,12.8308871848284,12.6192132930291,12.6399865248918,12.6573111537147
"Q9RJJ4",10.7901262448958,11.6242378721589,11.7713789531708,11.6738721367969,12.0003638893081,12.1542338201217,12.2028909810684,12.25863147268
"Q9L1V7",11.6475678498302,11.8666554786065,11.5376679290495,12.0166714286134,11.6114106726437,11.6349122195011,11.6558999095865,11.4793774410634
"Q9S2J1",12.7522232345237,12.5858107513311,12.5539906959408,12.2631811267655,12.6416345620076,12.4061124044404,12.5742384802818,12.5400653430613
"Q9S2V3",12.9672784931331,12.8946326792635,12.7317628515325,12.6222644665047,12.7644041011378,12.8569691443701,12.5894070546006,12.6309459275849
"Q9X8Z8",12.1496838513749,12.5374073877093,12.5797730582835,12.8396359446182,12.7909244843642,12.6350231470839,12.754056371317,12.7646099372112
"Q9K4C1",12.7031469628643,12.2298709493061,12.3353852223373,12.0011788359798,11.7053074718899,11.6852107866233,11.288959196669,11.5600477597686
"Q9X832",13.4308386822682,13.3462185147929,13.3593216398383,13.4908598929661,13.2247141469882,13.3625913352536,13.4091294680129,13.680439595447
"Q9L0N5",12.543428746452,12.6817873964397,12.9570107353084,13.0640753795936,13.354810921442,13.0600309155648,12.8571713118793,12.9515003431698
"Q9RDS6",13.5842118000549,13.3263743175957,13.3213684352691,13.2310474426017,13.4972277294608,13.5217119274818,13.5282167962137,13.6215289223114
"Q8CK03",12.191105934159,12.4343633119134,12.3397139389851,12.2068144120944,12.0242787152762,12.1073494721152,11.9112599822665,11.8060381105522
"Q9X8T9",13.2213523264367,13.340520952086,13.0674603271788,13.1017642919077,13.200739463583,13.0456716747332,13.1682537940296,13.137493374766
"Q53902",13.1328516569942,12.8345768018879,12.9028560365755,12.7878538002541,13.0437022678493,13.0261586518198,12.9464054902372,13.0989124871601
"Q9RJ74",13.3170399171143,13.7624263439496,13.4968333859938,13.856266974352,13.9764919617714,13.8045041639177,14.3183591598321,14.3982404498645
"Q8CJY5",12.6071204675022,12.7603761369504,12.9391394009649,13.0362086070027,13.3668062790134,13.4870041347821,13.6112790756471,13.5642893949979
"Q9L074",13.3955462144352,13.1543763252929,12.9919793549391,13.2875091896184,12.6569718875004,12.8065691154624,12.8045971593768,12.9510498186179
"Q9RI34",15.6040522551435,15.6390274737888,15.5052286761356,15.5218690472397,15.4312413170929,15.3823499166959,15.3684856451217,15.3524827811195
"Q9RD26",13.793766169251,13.9950329636177,14.0307568129808,14.1459090919126,14.2971141534246,14.2357136285885,14.3909814490951,14.2847413764339
"Q9L1U5",13.4467263454065,13.3867813252234,13.3299135146632,13.2512538478339,13.1304080359732,13.0591603124837,13.1063876704917,13.1077052841777
"Q9L0H8",12.0795718231966,11.9558037877372,11.6198275932358,11.6633740032429,11.5019605004762,11.4369403777366,11.6129882748134,11.1443777458786
"Q9KY19",12.6146216899065,13.5432206012355,13.9032932270322,13.8943259146892,14.2221880762237,14.4973067562297,14.6532278771395,14.605559409455
"Q9L0R0",13.9934238452981,14.4236534238322,14.1573396004656,14.4725316728432,14.161588242813,14.4536910320088,13.9950489855103,13.8610748487572
"Q06539",11.762904081504,11.9284441809676,12.0696518429034,12.2180663405635,12.3154822586359,12.4688836781501,12.6632452721689,13.0495340362374
"Q9L106",11.9248211619926,11.9209270971708,11.9572116557123,12.2277700879436,12.537601609673,12.4224937778353,12.6708240615392,12.375145882711
"Q9X8N7",13.6552469142929,13.1559420464994,13.3529916656981,13.4627008986334,13.2202010871948,13.1844673522154,12.9206977445171,12.8402942576738
"Q9ZBX4",13.0428448197077,13.6454446459344,13.4675519280953,13.3051425718708,13.4815488918483,13.6060307177253,13.9395951132845,13.9790800560573
"Q9S2S5",12.9084651566667,13.3791936679453,13.537487104509,13.4282000660882,13.7390372563333,14.0933069932656,14.2818528025921,14.5908742802353
"Q9L1G4",13.2329885026265,12.744225758292,12.7414182707087,12.9584473656288,13.215757452658,12.7963285308562,12.6528674164434,12.9384238888211
"Q9K4F4",12.6109567321361,12.8297745303531,12.7127214117016,12.4343267472639,12.544585821612,12.4513831344914,12.2504186342487,12.3192962592454
"Q9L0Q8",12.8087093106991,12.768115812765,12.5770553558182,12.6212336197065,12.4672397712275,12.1647217639872,12.195786216228,12.249156744986
"Q9F3N5",14.5804749366537,14.2917826736716,14.3962031895182,14.5676651993959,14.2008556579727,14.4512557974672,13.9766625217994,14.1593719453598
"Q9EWW6",13.5316059440355,13.2517095775492,12.6718627048471,13.2487692449573,12.9537372178865,12.5414392778344,12.4453755284962,12.8918876011528
"Q9KZH3",12.4972747013131,12.8910308199811,12.2073181258481,12.3282564767524,11.9871759736996,11.928558456689,12.8410011348748,12.7645551668198
"O86836",14.0691863475874,14.0725352677407,14.2747740672159,14.0145167126267,14.0494287672126,13.56182799754,13.1877455185025,13.6250742154012
"O54569",14.7581328841392,14.7477538573501,14.4352533472643,14.4520090761615,14.338779784702,14.2680795038213,14.3287287819671,14.3419806628858
"Q9RDS4",12.300834935031,11.3131070122784,11.3182477823278,11.6528135879371,11.2788748353568,11.5468855146868,11.3606221320502,11.2765639996891
"Q9RJ19",15.1165822902859,14.7163349223944,14.2637536215262,14.244693590216,14.2105091322883,13.8262935947501,13.7272643557552,13.5833041424751
"Q9F3N2",14.2555918368416,14.2233754309358,14.2028572573287,14.2304112684919,14.306899287514,14.2122277074506,14.1303733186996,14.1591668944572
"Q8CK43",12.4220637018421,12.814461879606,12.6413888940694,12.7501046920429,12.946701530085,13.2550684258443,13.2309575009753,13.2667027930454
"Q8CJI8",14.3044838606026,14.3461818174028,14.172338880658,14.1935108536128,14.3812555822208,14.1738561592043,14.34543940539,14.5931514738545
"Q9S2W7",12.8625828356883,12.9917602383178,12.9284015294419,12.9813297821476,12.9831414319337,12.7258845667775,12.5264937691564,12.529716316853
"Q9S2W2",11.8127990961186,12.4639419812037,11.5945070019766,12.0829590395062,12.5192499324738,11.6087680832494,11.9989980645305,11.6734877668322
"P54919",12.7536581822324,12.6669873078224,12.5204776425972,12.6445310819146,12.5194791325025,12.4756066132858,12.5108302973628,12.472754213955
"Q9F2R8",13.4773829821008,13.8190577668593,13.8778011767297,13.8096464749087,13.7101151534946,13.6204360567948,13.7419604075361,13.7633475689192
"Q9RJ17",11.6793336284909,12.0841839820301,11.6959700755822,11.6877704297703,11.7592221343867,11.9457844499787,11.9233246665499,11.8361666439922
"Q9ADN2",13.383622196338,12.9857726230526,13.1750397215423,13.2570406480621,13.3204366601236,13.1715657229939,12.9602728613949,12.8957943428006
"Q9XAB8",12.6979180295774,12.8993888633453,12.5517784410689,12.6299438445203,13.4521390945263,13.0849746235182,12.6522941729771,12.9404244024279
"Q9XAQ1",13.9459887298407,13.8544600470369,14.0182491862589,14.2478069091767,14.4741009182696,14.4243369773207,14.510227571201,14.1590502602502
"Q9X912",11.5032115045969,11.5710977026526,11.7295976242382,11.5084438227913,12.0151211285793,12.1640541945082,12.1802759537444,12.4771967884887
"Q9K3T8",11.8557794043981,11.8592073613278,12.1410907095039,12.1547888397115,11.5459370384171,11.6418910349825,11.3220436380066,11.5901005121775
"Q9FCH1",12.1049886834788,12.3433866246844,12.4454700113828,12.5225566016134,13.0093928198419,13.1952553043664,13.102486758089,12.9816685714671
"Q9ZBK3",12.2046057970038,12.1850969492379,12.4499046537253,12.2454681812091,12.1769906983528,11.9422830504243,11.9702838732131,11.8892811428686
"O69998",14.0174747257577,14.0804326287073,14.0296582180725,13.9971558517345,13.9020523959691,13.9485595998618,13.9776122392713,13.9576211156888
"Q7AKK9",12.1015459518751,12.7538635261379,12.5365384678593,12.7010082987531,11.7550160717347,12.5263806293614,12.0561280750894,12.7395116028202
"Q7AKJ0",11.9236737782899,12.0164425308859,11.8768923608944,11.9160287760538,11.8951176385192,12.2506681510921,11.6366520466461,11.9633309321387
"Q9K3R9",13.0505557291066,12.7838141465364,12.6503485402454,12.7441960216818,12.8975500188505,12.8569271993578,12.5496907291209,12.6319138621078
"Q9FCA1",12.700179188102,12.6987009975059,12.5719444364883,12.4808692498871,12.416825911505,12.2936156323903,12.2992364545478,12.2535199441805
"Q9KXV9",12.9365693907843,12.8404462203229,12.6409107469948,12.8569764669288,12.6900097419667,12.1546329089454,12.5482343720811,12.1711871653129
"Q93J39",11.9001347304198,11.9900061266666,11.8365541576363,11.9552972523351,12.16925977394,12.5419055242421,12.2481083174349,12.5580756272129
"Q9FC12",11.5820189780645,11.6462760799331,11.7022111800755,11.7013857391642,11.791157633015,12.0239310530058,11.70526620239,11.6277360202136
"O54571",13.5869253110804,13.2298714653397,13.1716109355907,13.0952770526686,13.0036711970094,13.0671477699382,12.9361999779471,12.7992153365978
"Q9X8R7",11.9595008786621,11.8749318246127,11.9664204820163,11.9524266195036,12.2192138236068,12.2544558293372,12.0186416308678,12.1106840538519
"Q9ADA1",13.9958076969636,13.9989631103986,14.1188909504111,13.7069132932485,13.8268850340519,13.7474293137962,13.364025419137,13.4325207488823
"O86573",12.391237828944,12.7486211060841,13.2797351189008,13.0989316232337,13.4164866014606,13.3170129217155,13.4112852628446,13.3074823086112
"Q9RDB3",11.3395459499524,11.9973217339637,12.0758356841698,12.3259365250989,12.6546401405634,12.6874377946454,12.8290069909398,12.8379577106431
"Q8CJR8",13.4420753923365,12.4942767650751,11.998688260844,11.7839131788308,11.6551647774957,11.2047274820978,11.0814492487678,10.861313774943
"Q9RK07",11.8080457048868,11.6248082384408,11.7697924986744,11.5748909399966,11.9430714762447,11.3448601355833,11.5777510263291,11.6224668808721
"Q9L0Z5",12.662305825535,12.5563945060428,13.1480791285399,13.260502743957,13.2513682438208,12.9789358541207,13.1023939038978,13.0721091432586
"Q9KYZ3",13.7840284640237,13.0909373731871,13.1632724011127,13.3553653224416,13.4552916170203,13.0789305903958,12.910075228952,13.2240885023699
"Q9K426",13.8002679972873,13.6854476521619,13.4895932470639,13.645008976051,13.4556233714378,13.2984496833825,13.3329409856854,13.3571299043059
"Q9L0Q1",15.0326601322223,14.6544020187399,14.3905166565007,14.2863973358827,14.0500933411433,13.9318017104543,13.9340718492116,13.6259525692121
"Q9L232",12.0389851132883,11.8811760087822,11.5410380516817,11.814540079909,11.709990241005,11.6740233934637,11.9782297929741,12.2501680947334
"Q9X7W7",12.026881123044,12.9210339593485,12.7220112316114,12.682835904971,12.6993444861484,12.5907162511195,12.8157519745408,12.8604251158058
"O69969",12.3796967866265,13.2773430264859,12.8647511442427,12.8251683036877,12.0442157221802,13.0090950017511,12.2820513112412,11.9940785640737
"Q9XAQ5",11.9870368560867,12.409573118132,12.5716322663919,12.5905282596246,12.9240284738033,12.9642834177503,13.2331073975125,13.0587563579337
"Q9RDL5",14.6064035582513,14.4931659695109,14.4725417844508,14.4560963189137,14.3613310113266,14.243057685161,14.2486657861858,14.3035581423564
"Q9S2X2",11.4712024056336,11.4506662376314,11.9078145593289,11.7553399700182,11.5138105884096,11.5770763499522,10.9954360466358,11.6066186447584
"O69856",13.7560668767712,13.8196112160155,13.8365094018648,13.8067636103048,13.785364689818,13.9542314161715,14.0012897282702,14.1191903285582
"Q9L2F9",12.7258080531898,13.1161503755695,12.8097781519235,12.858331541466,13.1299257325531,13.1020033659702,13.208661720384,13.249488149323
"Q9S2R1",12.3278310277622,12.3853201414187,12.5734043550926,12.7158371442989,12.4434901710356,12.836180928597,12.1254498213095,12.3290135095424
"Q9K4E4",12.9527130500971,12.7846866453202,12.6318125675659,12.4686546787075,12.3166966690428,12.1735252814334,11.8960656692905,11.7180020574901
"Q9RKW9",10.950647061328,11.1819776810271,11.5040803220403,11.4045172610334,11.6236788210506,11.6391369827999,11.4553755291983,11.6844989367051
"O86842",14.8316375585466,15.6271016508796,15.5458953169044,15.4980763074745,15.5108015961995,15.4879307341807,15.5318938929269,15.4075300483279
"Q93J30",14.4871588584635,14.0275043356982,13.8841642266842,13.7760406786648,13.8067755526797,13.6745413734733,13.2692097192413,13.5610472907802
"Q9KZW5",12.7431771149502,12.2222281893733,12.2119794650369,12.1870527900346,12.1529090599132,11.6041219878195,11.9768983860934,11.9382497473319
"Q93JK0",11.3467129255089,11.8044730664362,11.6184870675268,11.7823319738929,11.81850994005,11.7589853607423,11.8742599076522,11.9110988341576
"Q9K3Z8",11.6518396151576,11.5881671323883,11.9192376033108,11.5094199176837,11.5808610167154,11.3591884624221,11.1074317348698,10.9526489285702
"Q9RJ65",13.1928154130386,13.4000442872585,13.260181658486,13.3497267252416,13.451718041696,13.1749808715147,13.2051645772993,13.2903986463622
"Q9X7Q1",13.3944258493115,13.4799602139153,13.3039872850901,13.2192268499598,13.2982883230979,13.498638960575,13.6385345937586,13.6228547290615
"Q9S2V2",13.3810169860767,13.3568769976478,13.6348055256655,13.0203822912926,13.2121656326243,13.2143340565143,13.1061180823038,13.0167365566501
"O69973",12.6892246359938,12.2043432127261,11.9369849699977,11.793691179429,11.6617310567852,11.729147682315,11.8833624303094,12.0839189479536
"Q9RDB4",13.5684363196663,13.7602578235523,13.6449267031466,13.1270512078531,15.0084929573697,13.0950315983257,13.2831357020823,13.1384481056112
"Q9ZBY1",13.549453195904,13.6481554489193,13.6028396457101,13.5127065207141,13.346205287944,13.3698754454637,13.2813570014368,13.1539721945732
"Q9F3Q6",13.1166513690502,13.0945991556087,13.1501084745191,13.3399183217437,13.2314541721012,13.3743187437245,13.643707655679,13.5447249911865
"O86556",13.7990884438979,14.1244426847611,13.8488656391161,13.876787505673,14.034254924437,13.8539467450609,13.920603765987,13.8734854655175
"Q9X7U9",11.9419813393493,12.10192901983,12.5594150736053,12.4137848123191,11.8975589910772,11.8541680459274,12.1211684477188,11.1007452615118
"Q9S2Q4",13.6042512955266,13.6277617190928,13.9179819036043,13.5619863480129,13.333810481728,13.8011700288154,12.7166693447883,12.8208652370436
"O87595",15.120392475369,14.7828636566763,14.8725837904867,14.7902890241532,14.992330412569,14.8641598184352,14.7803588997262,14.851772601302
"Q9ZBH5",12.8365798493048,12.4851400717766,12.3275769833688,12.2684254455066,12.0906608374545,11.9122509110351,12.1017449697553,11.8294122591077
"Q8CJT5",13.8669106361828,13.9838877227873,13.9821718675225,14.0699961511017,14.0866929095913,14.051355378945,13.9980268847924,13.9314722660439
"Q9AD75",13.5574561670503,13.3029022208912,13.2871867706514,13.1719882273632,13.0482963350649,12.7999067746487,12.6903580209685,12.8016711705169
"Q9L1E6",12.4879459825918,11.7745281873898,12.2895798760542,12.1361161218253,12.1474855056662,11.6526235477567,11.7748027423046,11.7951084122777
"P46785",14.6577633922088,14.129478003183,13.7848333192335,13.8212859180539,13.5707475164131,13.434950062887,13.83852717883,13.6243153094165
"O86751",11.8049572920854,11.8857696388565,12.1458223616812,11.96175292077,11.7664664988399,11.5622056986137,11.5639914522978,11.6413788718337
"Q9KXR8",12.893340975325,13.0441687286166,13.6788834956466,13.1609552764716,13.0801512372719,12.8900317193588,13.2634415476188,12.9542151091916
"Q9K4G5",13.4185473620774,13.2171789311017,12.8136759127368,13.1367367061935,13.43655534166,13.2239988315962,13.0670830874743,13.0350271662074
"Q9L287",12.2810814347529,12.4992008329393,12.1737670339216,12.3220638140932,11.5261790219359,11.9135482160875,11.9457305427714,11.7204795821525
"Q9AK59",12.5390427899998,12.3075405223525,12.4184406045646,12.2876825293815,12.1541135509003,11.9620624803289,11.9111901739676,11.98038479175
"Q9F2P1",14.7332081362445,14.1488063411558,14.0112576985402,14.0027816025314,13.6834026220363,13.522676459009,13.4626415513995,13.9882455475005
"Q9L0Z6",11.1607437124331,12.0704457682454,10.8536018069179,10.7218031079212,13.6660729202415,13.5767460646416,13.7046809610576,13.7091582197733
"O50517",12.5625614802062,11.7299755885701,11.6418565411777,11.6254966704627,11.6639365712961,10.8340144701438,11.1418052615798,11.066345573621
"O50510",14.8429959834696,14.8539189939887,14.846388847652,14.060991073763,13.8903837103644,13.8987365282484,13.0759082344776,13.249922280529
"Q9KY72",13.3328661894151,13.3201262600624,13.4799093200999,13.2115414666699,13.1662294923149,12.9710234610785,12.7626580354941,12.7117994435103
"Q9F3K9",11.4521084768315,11.8923234847254,11.629051989636,11.6054007529308,11.4902743459742,10.8711883811017,11.9054656094224,11.5452217896869
"O50487",13.3890306109244,13.0362245518809,12.8894616297948,12.860435608148,12.8304841848962,12.7662620656157,12.8342877942797,12.8942603248066
"Q9WX17",14.0693347280537,14.5066606347033,14.4575601171803,14.4765386585944,14.473609326886,14.2847029257006,14.2816392935584,14.2250639912725
"Q9F316",15.2004722485634,15.0038948282509,14.3337638670457,13.7253632742943,13.7160319904132,14.9001907779968,15.6960894186098,16.3405683915275
"Q9X813",15.5905978023315,15.6950990443778,15.5662049062417,15.4240833374134,15.4617371202933,15.3720870153727,15.475614372133,15.4409604371777
"Q9KXI2",12.1404940658537,12.5844575270596,12.5975903565169,12.6237507940437,12.9381880483058,12.7034804802981,12.6706205733438,12.7425090324046
"Q9XAB7",12.3271610975769,11.7915024302038,11.7090234415552,11.7560040481223,12.4298834195333,12.5500062176822,12.2652723420765,12.2172939118981
"O86737",13.1071970544323,13.2627801022592,13.390243891173,13.2480335893452,13.6910202066273,13.5763380169504,13.6284118638134,13.661185059087
"Q9EWF4",12.1429872692897,12.2598001884641,12.4203730720634,12.6314301039322,12.2785211225826,13.0063982929605,13.2661403263817,13.3056605918813
"Q9K4B8",11.7577497421134,11.4434897321277,11.3009560058594,11.6607339243677,11.2444415216689,11.0241537546801,11.4049817455343,11.3032059572519
"Q9K4A7",12.6235887004853,12.4330572066469,12.4461211394624,12.4033257404193,12.6590758733558,12.2143396030844,12.1347884137449,11.9596811262276
"Q9F348",14.353688061863,14.5584692087984,14.2788075101201,14.2331960577929,14.4705003232564,14.1050158928931,14.2372615486648,14.1628189050677
"Q8CJP7",12.6921201039832,12.6573416966086,12.9014559124996,12.8854003473848,12.8433561056474,12.9622322632047,13.124104442592,13.3855530534827
"O86716",12.3005989349043,12.4606391690651,12.4990268294565,12.3642451679559,12.6012163836591,12.3033563376002,12.4371539865263,12.7618459626187
"Q9S2K0",13.6643774111542,13.7301243973124,13.8091093855256,14.157532973486,14.5440088516929,14.5351149602009,13.7457044021245,13.930427863217
"Q9WX29",12.9441278762171,12.9488430910958,13.1819460634317,12.9839589278007,12.9191402895725,12.6987941660875,12.4988657607455,12.6795642255158
"Q9Z569",13.090940423468,13.1698325059473,13.1323565673497,13.256565271338,13.102660507769,13.1446021306615,12.8286009290189,12.7944380483234
"Q9KZ69",13.1196313388721,13.2934571385561,13.256933815505,12.8571765973789,13.2155014661113,13.4959109140083,13.4913144161861,13.7965195388368
"Q53876",13.7078630255211,12.4837788163657,12.1499109368138,12.0748911470521,12.1500668956734,12.8018871350408,12.5552521026558,12.103831524546
"Q9S1N5",12.1257092291632,13.1906457390146,13.6638735437852,14.3500997890085,14.0400362388766,13.794518640985,14.3642127313486,13.9713082985682
"Q9L1A4",12.1305594911987,12.7418851183981,12.5050330403808,12.5895183498634,12.291597987868,12.2587336072711,12.2716738411274,12.2442620449196
"Q8CJX8",12.1396138770403,11.6826558557754,11.9664556207214,11.9098926022974,11.8717553414304,11.7326259053826,11.7779240931427,11.625069686587
"Q9K3R3",12.6222910289675,12.5450892160437,12.334577738511,12.239349738556,12.4919340993763,12.3498456365836,12.6194155024957,12.5040966633279
"Q9EWF3",14.9694019211986,15.0205373168652,14.3970241341029,14.2450842466859,14.3641151970863,14.3926298273542,14.5235216388501,14.6617037282154
"Q9ADP3",13.7153599457787,13.2559494788176,13.0286961537172,13.1483805418259,13.2925530031227,12.5828348831432,13.005900337906,12.9231310964946
"Q9FCJ3",14.4061884755534,14.3170314431985,14.0223897011653,13.9694350250081,13.7849462306175,13.9190093064472,14.0114478962206,14.1058454144598
"Q9RKA8",12.4443550819,12.2917508594146,12.3388189288898,12.2856877043666,12.1698617744412,11.9096491182061,11.67524420187,11.3908899369278
"Q9ADA7",11.4941383539607,12.5080576953039,12.8377302181279,13.098431450686,13.9884063887956,13.818857319646,13.6868009131026,13.5462604207005
"Q59829",13.6445803441843,13.3124763207077,13.2595734068345,13.3071291165462,13.2699714269842,13.3136186376757,13.2094418480428,13.190597616502
"Q9FBP8",12.8130605532352,13.0397252976961,12.5257748753369,12.7794084179507,12.9947627913952,12.6799356659624,12.7707841603917,12.6237467381601
"Q9L2C3",13.8219996181425,13.7809024494984,13.7867245780806,13.7527386881372,13.7599196702365,13.4296766872386,13.4653643335478,13.6739140126476
"Q9X8L2",12.4904965118584,12.9877110079202,12.9478739467185,12.8602145473532,12.4409486693845,12.3469994479144,12.2189384359764,12.3801908514865
"Q9KYX9",13.2212904665354,13.2588177175543,12.4338445877391,12.3389427838555,12.7230752567108,12.5396206844758,12.2385959985815,12.6361449406319
"Q9X7S9",13.7324915080681,13.1189542437229,13.1310528977315,12.9670053431207,13.2589213340637,13.2367975094384,13.1793392721205,13.2797766836075
"Q93IZ7",14.1525526715631,13.468961386592,13.4236144055175,13.317566216936,13.6362986082192,13.2004872739709,13.5522023235615,13.3625363747355
"Q9FBJ2",14.9340613020086,14.879670830422,14.9803771615294,14.9022379315647,14.8181463453894,14.6317026676071,14.7564050192946,14.7736792399114
"Q9KZS3",12.6452920891559,13.4988365003328,13.2240829755934,13.4009239821229,13.5068986926496,13.4122120623879,13.5865481755108,13.706816508694
"Q8CJR5",13.5279955241381,13.5719454753049,13.6418255613964,13.5622899590747,13.553879935376,13.541513606736,13.4297922779991,13.4591067807964
"Q9XA29",14.5083187267457,14.2363716867653,14.3024498968869,14.292042242323,14.5047132545971,13.9602256551852,13.4453328232627,13.7644224464236
"Q9F2P0",13.7706743694384,13.3797076136596,13.0790792199654,12.9403219713969,12.6228499833878,12.4998065815653,12.3086584466032,12.4851925650585
"Q9KZY5",12.6534874625771,12.8085769179978,12.8066306714287,12.7646606226162,12.6764595050402,12.0246366287263,11.820391819126,12.0134104840603
"Q9WX16",12.2768883875145,12.9039379542585,12.9399992280274,13.0328076739861,12.5116436072988,11.2441107586816,11.4530093425959,11.8129779489933
"Q9XAG9",15.454413540188,15.1269099512939,14.6818374115655,14.1800456969008,14.2363204764385,14.1693969713148,13.8816273684448,13.7953302101
"Q9XA19",14.1348573034256,14.1899466074991,14.1729855403466,14.1724618004479,14.2938120410682,14.1747327696923,14.3071717277018,14.4133845949287
