gene,PM,MM,BN,SN,PMN
ENSG00000105640,508.40094,196.50334,124.35398,122.06536,15.93927
ENSG00000105649,0.13356707,0.08334883,0.45441243,0.92917842,1.46254719
ENSG00000105677,16.7221543,8.8992985,4.5934468,3.0378468,0.7678551
ENSG00000105701,38.30324,36.65788,77.19533,182.96988,229.32928
ENSG00000105723,5.549146,9.184718,11.739295,11.332725,13.956196
ENSG00000105726,12.172813,8.127136,6.841821,4.685839,4.699357
ENSG00000105755,27.133791,62.0681158,33.0397722,5.5721648,0.5606586
ENSG00000105810,45.253354,6.035637,4.070812,5.729222,1.174582
ENSG00000105819,26.16309,24.95912,21.55662,17.10373,18.34694
ENSG00000105835,31.5139,39.66257,295.67386,6771.16169,9501.37258
ENSG00000105851,27.28872,80.8526,103.24977,89.92979,72.53915
ENSG00000105875,6.955026,4.505481,4.238897,8.760143,11.91834
ENSG00000105887,58.41733,82.02593,101.61227,113.39872,142.5577
ENSG00000105939,25.13581,17.3209,15.10966,34.94988,61.24804
ENSG00000105953,18.21937,34.13604,44.60123,30.18512,19.34347
ENSG00000105968,154.49729,150.75796,76.35331,57.61634,64.84155
ENSG00000106028,49.062329,43.687257,34.851342,17.685517,8.383831
ENSG00000106049,5.784129,1.818078,1.002235,1.248687,1.235806
ENSG00000106052,42.85151,62.2184,76.80669,103.13805,172.89324
ENSG00000106066,26.54832593,1.54507525,4.98384714,11.94727166,0.06353597
ENSG00000106105,20.960153,16.119155,13.979027,9.414431,10.009675
ENSG00000106144,22.050133,7.854119,5.754252,8.895868,11.367328
ENSG00000106153,110.33689,95.42711,91.65057,70.76526,75.63859
ENSG00000106244,21.71714,19.70953,20.10938,21.40163,21.23075
ENSG00000106245,23.63099,33.45032,39.35361,51.39126,72.04347
ENSG00000106263,66.886701,35.608389,23.47127,10.104927,3.111025
ENSG00000106268,21.703678,8.349052,4.987562,5.28812,2.001272
ENSG00000106348,25.1746,40.28602,76.37247,157.72442,185.48294
ENSG00000106355,30.7883258,16.9084077,8.1582073,6.4207616,0.8987009
ENSG00000106399,31.364062,13.64719,6.95656,7.950176,5.996228
ENSG00000106554,21.281042,12.313471,10.206552,5.580436,2.287519
ENSG00000106605,24.076518,8.58596,7.284994,6.034586,4.466041
ENSG00000106615,41.13576,38.20406,30.34156,21.29851,26.09806
ENSG00000106628,17.2871827,1.5900119,1.3436063,2.9754336,0.4234163
ENSG00000106636,11.49019,18.19432,26.39327,24.27287,35.23157
ENSG00000106638,8.011743,5.009126,4.011025,2.274217,1.917131
ENSG00000106682,79.00292,79.14393,78.96826,73.08053,83.7017
ENSG00000106771,11.1288569,6.8654032,4.4866133,2.1192127,0.3957229
ENSG00000106772,1.7427817,7.6934015,6.6430092,2.2915732,0.6876054
ENSG00000106799,23.12788,66.86275,96.29771,62.41129,42.46424
ENSG00000106803,65.15276,52.98942,50.54251,45.80053,37.8831
ENSG00000106853,2.7090873,1.185797,0.3779878,0.4384944,0.2098605
ENSG00000107020,4.442389,8.281312,8.614676,6.056693,5.285108
ENSG00000107021,10.823721,9.266192,7.291739,4.760171,3.737285
ENSG00000107099,41.63088,77.20455,121.27371,228.8798,289.48561
ENSG00000107201,1.350741,3.695787,9.876056,45.706373,68.373128
ENSG00000107223,88.06868,94.63652,94.33111,52.72853,44.57572
ENSG00000107262,27.61497,20.11922,19.80263,19.37871,35.40468
ENSG00000107341,5.81936,10.68853,13.89794,37.85469,59.53279
ENSG00000107362,10.746407,5.917845,6.429683,6.760135,6.767204
ENSG00000107554,6.788322,13.255099,11.233076,2.556998,3.324509
ENSG00000107566,91.012022,24.417823,19.493446,23.447902,9.292115
ENSG00000107581,59.26978,30.00893,22.87408,17.60834,20.23668
ENSG00000107625,11.940917,10.804333,9.64779,7.045961,7.819364
ENSG00000107651,12.599723,10.778222,11.943535,9.650579,15.742743
ENSG00000107738,59.51618,189.23868,289.83531,570.7157,935.6758
ENSG00000107745,25.35154,35.74484,42.22084,41.21659,39.34428
ENSG00000107758,12.64535,19.177042,17.959223,13.088895,7.340799
ENSG00000107862,11.389214,9.586269,9.748008,9.550232,10.497987
ENSG00000107897,5.826327,9.696009,10.001337,10.373692,11.007041
ENSG00000107929,42.50998,48.99614,43.95587,29.49334,27.93794
ENSG00000107937,14.375908,7.426285,4.69776,3.024235,1.881007
ENSG00000107949,17.270482,13.007353,9.378068,4.6834,2.511942
ENSG00000107959,15.945757,13.20664,10.454431,5.180314,2.805531
ENSG00000108010,14.019451,12.962959,10.468168,5.970086,3.355538
ENSG00000108039,20.506437,14.865601,8.566328,5.701635,1.071987
ENSG00000108055,27.3889,27.41533,23.15563,15.43683,13.81228
ENSG00000108061,35.0869,55.16115,70.38664,101.57133,140.89411
ENSG00000108064,15.492827,12.712849,9.518027,6.531775,16.592805
ENSG00000108094,10.553893,12.225473,12.167931,8.303922,8.078853
ENSG00000108100,25.1775,46.20423,43.23164,54.66462,105.02862
ENSG00000108107,202.65249,126.10074,87.45395,82.71853,53.95733
ENSG00000108179,34.641284,7.170223,6.641015,40.59646,112.550038
ENSG00000108219,44.34804,51.17105,60.39764,44.95105,41.23761
ENSG00000108298,886.64914,440.53082,299.6605,265.94777,91.56879
ENSG00000108312,34.49058,27.1168,27.38483,25.30625,24.3379
ENSG00000108344,18.824603,14.151678,12.857703,8.115506,6.15084
ENSG00000108424,54.77926,61.80316,62.75079,140.3751,217.0201
ENSG00000108439,7.2294812,1.4741064,0.9878624,1.0120888,0.2159376
ENSG00000108465,51.89199,51.07018,57.88222,69.76701,94.51737
ENSG00000108468,7.456119,10.765949,14.898567,25.0698,31.820056
ENSG00000108479,6.507672,1.844143,1.256226,6.402755,14.710141
ENSG00000108518,315.4503,881.4423,873.6166,482.5507,293.5082
ENSG00000108528,15.54744,17.63083,19.31269,19.73995,17.82345
ENSG00000108559,22.732483,12.094615,7.078539,5.087467,2.855538
ENSG00000108561,45.1786964,11.4393793,6.9995621,8.7005893,0.5676203
ENSG00000108578,9.744857,1.560702,1.028549,2.222125,0.14244
ENSG00000108588,13.36181,13.63649,22.95236,26.18932,27.62023
ENSG00000108591,9.614843,7.962053,6.896663,3.230208,2.183107
ENSG00000108592,13.398722,12.84546,13.516732,6.58637,6.610867
ENSG00000108604,32.89795,35.45651,40.30583,37.98846,54.99818
ENSG00000108639,29.4099,37.72313,33.43781,23.72908,25.17374
ENSG00000108654,343.3846,576.9984,770.779,942.9853,1389.1165
ENSG00000108669,26.08545,59.70162,81.4645,108.53293,161.61824
ENSG00000108671,18.46358,15.57984,17.00807,12.05677,14.32881
ENSG00000108679,7.161952,1.614221,1.6921,4.260324,7.235509
ENSG00000108774,25.32537,42.19347,52.41486,82.92399,129.80332
ENSG00000108819,10.9398,12.63226,17.64942,38.88882,70.18205
ENSG00000108828,79.148017,39.918771,28.834569,8.759879,1.688849
ENSG00000108829,36.69441,18.10583,17.47092,15.72073,19.68567
ENSG00000108848,33.90076,29.81453,21.75869,17.76268,31.87627
ENSG00000108883,58.77166,38.63008,32.8235,17.93067,14.31377
ENSG00000108946,65.07077,109.6763,173.78806,271.69228,389.82397
ENSG00000108953,59.13133,34.59411,34.41564,30.40885,26.01703
ENSG00000109016,9.319563,13.400581,15.531387,15.669061,15.244724
ENSG00000109062,14.50746,41.67907,53.50182,67.37658,66.46988
ENSG00000109107,14.043112,1.161502,1.44871,4.513204,8.037064
ENSG00000109111,19.74001,25.30487,27.16459,35.12595,49.24287
ENSG00000109133,14.47006,20.17291,26.74341,49.62585,67.83462
ENSG00000109180,34.7199,34.98485,38.57821,33.27724,33.44915
ENSG00000109270,13.64667,32.60149,45.62275,53.7576,58.65462
ENSG00000109320,17.83608,26.22885,32.49367,34.78649,35.4404
ENSG00000109323,42.29275,48.39999,39.13596,51.80544,74.65726
ENSG00000109475,667.107,455.1624,346.0869,244.9732,149.203
ENSG00000109519,18.46093,14.1294,16.19742,10.6139,13.34034
ENSG00000109534,4.387582,2.476672,1.799255,1.294651,1.36025
ENSG00000109536,20.48807,19.11117,19.40034,20.67297,27.5314
ENSG00000109606,82.34897,61.12541,46.91747,39.91707,45.13905
ENSG00000109736,111.26504,57.73731,64.18212,30.17225,18.44175
ENSG00000109743,68.13046,242.2907,260.82101,216.64132,133.9115
ENSG00000109805,19.9208835,12.3118004,4.2984172,2.1979031,0.2803413
ENSG00000109814,7.2739371,2.2610673,1.1679964,1.124542,0.4318402
ENSG00000109854,5.929993,19.301429,31.724614,47.374473,52.192548
ENSG00000109861,118.33064,78.23693,58.94336,107.78695,112.69666
ENSG00000109917,18.604579,16.607859,18.543838,8.560923,12.47502
ENSG00000109919,28.899175,20.727553,16.683955,7.045323,1.780031
ENSG00000110047,31.97799,89.33348,135.09903,132.39986,82.35809
ENSG00000110048,10.454156,10.746916,10.309041,9.132197,13.775773
ENSG00000110057,11.97099,27.24438,35.39496,44.68167,53.14697
ENSG00000110063,9.194003,6.5487642,5.5377381,3.1172035,0.6465906
ENSG00000110075,50.02907,57.20703,61.94767,70.90741,96.54889
ENSG00000110090,35.053717,14.642446,13.227284,11.030942,3.437321
ENSG00000110107,15.916836,5.405848,3.555721,2.942377,1.347587
ENSG00000110108,7.9470037,3.8540319,2.2424717,2.1571751,0.5033518
ENSG00000110169,0.06097212,0.20426868,0.10104381,0.20130791,0.48551816
ENSG00000110172,9.436527,11.057113,13.953547,9.105553,6.667
ENSG00000110245,0.006942115,0.009901684,0.009131003,0.012043478,0.01618304
ENSG00000110321,128.1729,150.7853,197.8077,210.169,189.5852
ENSG00000110344,10.2507,16.28237,20.10167,26.3507,28.90546
ENSG00000110367,49.75267,56.10048,70.61289,93.73249,128.4161
ENSG00000110395,13.06115,30.19282,38.05851,38.21734,41.01679
ENSG00000110442,27.074827,31.85959,22.058083,13.603644,7.705052
ENSG00000110619,7.534782,15.74193,21.926223,31.013731,43.11165
ENSG00000110700,423.83304,268.88776,205.0617,137.65308,55.46994
ENSG00000110711,10.18385,15.09769,17.32741,16.99729,22.31831
ENSG00000110713,37.84357,36.10268,44.66135,95.39041,138.3771
ENSG00000110717,23.609167,11.961839,7.453311,4.636753,2.682782
ENSG00000110719,62.88092,91.88226,141.81093,239.36303,372.16422
ENSG00000110801,21.14153,30.13953,43.65664,30.86293,20.77681
ENSG00000110880,20.39222,73.74438,93.1571,83.18643,84.56152
ENSG00000110917,42.205178,12.243295,10.665947,7.64121,4.071293
ENSG00000110934,52.25144,167.05938,228.8701,282.37243,310.27434
ENSG00000110955,117.50961,93.77128,87.9352,68.08258,57.12491
ENSG00000110958,41.68867,23.9706,22.73261,28.10864,28.23717
ENSG00000111142,36.261724,14.601332,9.207552,4.801388,0.573621
ENSG00000111144,109.71971,912.71071,620.54254,98.88302,63.71563
ENSG00000111229,196.5047,507.5846,577.5536,600.6821,675.4556
ENSG00000111237,90.83159,109.71517,84.2756,69.6842,62.14856
ENSG00000111275,48.799273,35.496851,15.736673,10.193676,5.437785
ENSG00000111300,7.3091609,3.9344151,2.112238,1.6642032,0.3978297
ENSG00000111331,4.153089,3.767164,1.747801,10.519454,12.530271
ENSG00000111335,0.4700362,1.8937281,1.6168675,7.7406255,5.8471934
ENSG00000111348,556.4673,1028.8386,1118.0059,976.7336,1141.4759
ENSG00000111361,15.704149,15.138177,14.124311,5.942582,3.189872
ENSG00000111445,20.708156,5.87078,2.92001,5.094553,5.006424
ENSG00000111481,30.71126,36.94359,36.74989,22.80725,14.99586
ENSG00000111530,44.212865,24.621715,15.068385,8.934082,7.412443
ENSG00000111540,63.437,43.60775,38.0401,47.30789,59.20865
ENSG00000111581,42.21595,24.71694,16.288624,10.19272,6.469412
ENSG00000111605,39.44875,23.97598,17.43607,13.75045,14.4772
ENSG00000111640,1900.6789,2030.7371,1978.551,1027.7187,359.6132
ENSG00000111641,9.662189,4.719568,5.281333,9.009043,7.023144
ENSG00000111642,50.32079,36.58483,47.08564,65.21252,110.56423
ENSG00000111652,11.58993,15.92079,17.00312,12.4316,14.32501
ENSG00000111667,14.0182151,6.9614424,4.2041406,2.3169885,0.3349316
ENSG00000111669,159.74892,129.39086,121.49861,90.41309,91.98973
ENSG00000111679,75.77615,198.74241,254.16469,363.86714,431.54328
ENSG00000111684,18.142024,8.405457,7.058765,12.299796,21.382436
ENSG00000111711,11.647851,8.79779,8.303648,5.68221,4.828779
ENSG00000111716,104.9067231,10.7964922,9.874542,23.2954548,0.2284199
ENSG00000111725,11.31582,11.02366,12.76608,10.07088,13.04021
ENSG00000111729,0.7818225,17.1439408,93.0269874,79.9575003,87.8526168
ENSG00000111731,11.64578,10.03414,15.64246,21.54074,14.47299
ENSG00000111737,9.691487,14.84388,20.284236,29.252682,45.90645
ENSG00000111786,92.45223,101.21451,124.18791,90.20903,87.05517
ENSG00000111790,20.4339,25.58697,27.35451,32.76959,40.93564
ENSG00000111859,10.078,26.30389,48.92645,211.17545,323.85021
ENSG00000111880,11.929047,14.827055,13.352378,8.771033,11.408985
ENSG00000111897,21.36498,56.86527,87.35276,163.3767,236.39832
ENSG00000111906,13.253048,18.543461,9.131519,4.215701,1.056828
ENSG00000111911,6.822515,9.305451,10.296087,10.350868,9.617012
ENSG00000112062,101.9518,220.5451,276.4641,232.0354,167.1142
ENSG00000112079,11.31882,67.07558,115.10999,89.03497,63.28553
ENSG00000112081,164.14707,140.72084,120.9031,89.50525,103.29899
ENSG00000112096,22.02154,88.72703,305.43574,2000.86147,3405.43598
ENSG00000112249,13.9098871,8.9580822,5.6518474,3.0178085,0.2835638
ENSG00000112282,19.11655,21.44422,21.02978,21.80079,23.94187
ENSG00000112297,12.28781,25.073,42.04847,39.84534,19.39684
ENSG00000112299,0.7868093,49.2002888,147.10882,52.2987385,17.413187
ENSG00000112303,4.039676,9.481319,148.157683,1057.378874,1138.680757
ENSG00000112304,7.69424,4.891364,2.712716,3.470426,3.474183
ENSG00000112305,7.170616,16.211421,15.880327,13.298441,15.490758
ENSG00000112306,876.57643,337.67863,223.61412,175.44973,14.83582
ENSG00000112335,76.88882,205.75595,237.02525,114.53731,51.3105
ENSG00000112339,44.115587,28.495461,30.737224,15.57545,9.699567
ENSG00000112343,6.195617,7.214287,9.00649,14.205399,21.11145
ENSG00000112514,36.096206,24.535373,18.691503,11.420539,8.997826
ENSG00000112531,35.42858,40.78362,50.73609,118.69124,201.82346
ENSG00000112592,4.166321,4.045672,3.612731,3.520767,5.030838
ENSG00000112667,7.1799175,0.4335371,0.6235216,1.2729354,0.019564
ENSG00000112685,7.179742,12.821553,14.457689,7.107809,2.141473
ENSG00000112695,74.18638,110.13048,117.67403,87.37261,80.79575
ENSG00000112697,50.61719,70.46588,77.8084,69.7908,86.92937
ENSG00000112699,2.538711,1.73879,3.025605,4.040412,2.934041
ENSG00000112739,38.88887,29.46096,20.63588,18.61474,28.71996
ENSG00000112759,27.093972,3.7315444,1.9342456,2.5226827,0.1829427
ENSG00000112851,20.6829,34.85262,47.79581,91.01841,169.42154
ENSG00000112893,14.720843,9.252557,8.196641,13.496387,18.839832
ENSG00000112992,33.317821,21.925,14.926778,7.697806,1.968132
ENSG00000113013,65.37068,31.29846,26.03968,37.85206,51.93978
ENSG00000113048,18.1052667,14.8176862,9.1514697,3.5774687,0.2844828
ENSG00000113068,12.551316,11.181101,7.69473,4.888892,1.416695
ENSG00000113141,30.16996,38.9647,51.78719,67.77001,97.86007
ENSG00000113163,18.26413,74.02634,73.83857,47.16533,49.44927
ENSG00000113194,10.753732,9.742974,11.247314,12.62414,14.89546
ENSG00000113273,10.160724,11.341854,8.466938,7.358421,5.854046
ENSG00000113312,13.46809,18.91006,19.5018,21.6346,27.14819
ENSG00000113318,8.962293,10.67635,9.610442,7.742636,6.325887
ENSG00000113368,68.57798,40.93873,28.97956,81.61673,112.33241
ENSG00000113384,14.13283,18.98269,25.85563,29.24543,30.40107
ENSG00000113387,43.8552,86.87957,155.91931,143.16258,136.39488
ENSG00000113407,25.218906,17.053505,11.048026,6.100059,2.43101
ENSG00000113441,59.03422,47.26553,36.95608,27.89698,29.18982
ENSG00000113448,75.826262,66.787894,46.458467,12.824922,7.549354
ENSG00000113460,14.17772,5.2725792,2.5124422,2.6519915,0.8636044
ENSG00000113522,11.6877055,6.869926,4.8234008,2.4745948,0.6644384
ENSG00000113552,8.108239,4.322468,3.957899,3.788005,2.639337
ENSG00000113558,81.4728,116.6578,135.949,122.4631,155.4671
ENSG00000113569,15.856498,9.554635,10.402516,4.605371,3.742471
ENSG00000113593,20.66514,24.70815,23.0391,22.67724,24.95216
ENSG00000113615,6.146301,6.106992,5.163527,4.464274,4.180197
ENSG00000113643,21.1494,17.26034,17.43747,17.45793,20.40761
ENSG00000113648,212.2314,186.7709,169.2828,174.8554,182.8332
ENSG00000113649,33.1803057,18.2542208,11.9857819,6.5957972,0.7605901
ENSG00000113712,58.0205,59.26168,69.70328,87.58319,125.04317
ENSG00000113790,2.41163138,1.15051179,0.64218775,0.48035511,0.07180572
ENSG00000113810,85.27057,60.67209,26.47823,28.68986,43.73527
ENSG00000113889,0.0002225202,0.0003249219,0.0003051946,0.0003980003,0.0005492455
ENSG00000114021,30.7650233,27.0438173,9.7326943,3.8337951,0.3350515
ENSG00000114023,15.765634,12.2055,6.845667,2.873979,1.521095
ENSG00000114030,14.89233,18.4164,24.81689,37.19374,37.93822
ENSG00000114062,26.04184,26.1593,26.35904,15.52928,11.1305
ENSG00000114098,44.79812,56.02463,52.7613,32.89551,25.85
ENSG00000114127,38.08469,49.20269,44.60775,53.97564,74.09214
ENSG00000114209,23.08389,43.25831,52.65689,57.18866,52.83048
ENSG00000114302,8.168268,10.89734,14.393721,13.377185,7.734674
ENSG00000114316,19.99189,37.84664,51.80583,112.88879,176.15899
ENSG00000114331,48.58338,97.07287,128.60165,189.6698,273.5437
ENSG00000114354,14.65595,12.10581,14.32654,17.17151,22.47241
ENSG00000114391,325.57806,184.43477,131.44417,99.2379,39.43555
ENSG00000114416,66.80934,43.7137,38.03868,34.96639,34.1789
ENSG00000114450,30.87889,22.79511,20.45906,22.75115,36.34673
ENSG00000114480,41.77396,77.4806,66.54688,29.34676,22.62873
ENSG00000114491,9.8699586,2.8452018,2.0466243,1.7451902,0.1119609
ENSG00000114573,23.98408,28.15423,37.13073,98.85955,171.11981
ENSG00000114738,53.00959,80.9103,74.86916,61.37507,75.04467
ENSG00000114744,8.574847,13.039136,13.920577,14.058918,14.286957
ENSG00000114779,8.7439876,1.8921689,1.075212,1.8832297,0.1024208
ENSG00000114850,59.59851,45.13129,38.60783,20.7759,11.38508
ENSG00000114861,24.59588,35.41338,35.41369,33.03544,37.5362
ENSG00000114867,54.90974,24.95674,25.31154,27.35055,36.92381
ENSG00000114902,34.39071,37.06014,34.85909,26.48309,26.63153
ENSG00000114942,357.37523,110.27975,68.3168,75.28517,17.22201
ENSG00000114956,20.25718,28.51497,29.8063,23.11319,18.86045
ENSG00000114978,56.57643,97.27126,128.52119,142.1893,166.40982
ENSG00000115053,114.94078,48.09554,31.71607,23.20692,24.62176
ENSG00000115073,30.948891,36.363151,29.222078,12.560949,9.893332
ENSG00000115091,158.7284,425.0728,523.8897,405.5785,422.6677
ENSG00000115128,36.32841,53.35296,59.21515,65.25854,80.77938
ENSG00000115129,4.641254,20.160164,41.923163,12.9654,1.593408
ENSG00000115145,10.61642,17.20142,20.53107,33.25176,40.99185
ENSG00000115159,27.343971,41.995471,31.188861,17.212727,6.304062
ENSG00000115207,17.04697,15.38486,15.34914,11.09122,10.79321
ENSG00000115216,27.01139,39.31445,52.26227,57.02499,92.04509
ENSG00000115232,96.67243,10.11446,10.72113,27.4075,23.19194
ENSG00000115233,20.3316734,12.6307361,7.6013701,3.5593604,0.4419869
ENSG00000115234,35.76413,51.91072,50.27086,24.66219,17.17178
ENSG00000115241,24.72265,13.66407,12.63298,10.64835,11.3339
ENSG00000115268,333.35126,189.69743,133.58978,93.29979,40.83385
ENSG00000115271,249.2251,979.0759,1457.6387,1060.3336,1277.0434
ENSG00000115275,26.047333,20.326309,16.052427,9.07231,6.953391
ENSG00000115286,16.374089,12.767267,12.651932,6.33177,5.799106
ENSG00000115306,77.541208,60.954587,50.845528,24.079751,4.332594
ENSG00000115307,44.76064,45.11022,44.15379,33.69916,41.14187
ENSG00000115317,14.37026,13.93281,13.78017,18.33529,29.30963
ENSG00000115325,24.09954,37.4275,41.17107,28.59841,29.01167
ENSG00000115364,13.4650626,8.9247307,6.0962054,2.1600638,0.1112365
ENSG00000115365,12.9589623,5.683919,2.6209197,1.9760836,0.1247716
ENSG00000115415,23.78747,25.25488,28.53288,117.6836,226.04496
ENSG00000115419,52.97126,43.79144,38.93836,37.21799,57.78523
ENSG00000115425,4.000835,24.617215,45.793979,19.885214,3.752693
ENSG00000115484,32.607441,17.953235,13.516478,8.927333,4.897109
ENSG00000115524,133.5309,163.8992,186.2104,322.2689,498.1391
ENSG00000115541,25.490638,11.081817,4.971013,6.331431,3.332275
ENSG00000115561,35.9634,97.20074,91.17669,82.82033,111.27386
ENSG00000115677,109.09068,99.69121,64.24108,55.96513,80.12051
ENSG00000115685,18.34382,23.21321,21.29759,20.55451,22.05311
ENSG00000115756,7.753973,6.464982,11.303771,26.573203,28.331061
ENSG00000115760,49.07184,55.90585,56.83182,57.47552,68.67113
ENSG00000115806,11.412661,6.942677,5.388713,3.908439,2.529045
ENSG00000115808,13.53236,21.25897,30.11055,26.15839,29.33815
ENSG00000115816,16.023564,16.695982,18.464157,8.452693,6.20402
ENSG00000115828,4.009856,82.268093,181.192234,265.681706,153.442828
ENSG00000115839,11.07198,19.68598,19.84834,17.78112,15.98254
ENSG00000115866,27.504032,33.742062,44.680496,24.626813,5.552796
ENSG00000115875,112.35023,70.80453,47.7538,38.79904,32.27654
ENSG00000115902,21.3406968,8.7596649,2.7283132,2.0399403,0.3099318
ENSG00000115935,29.73353,62.59521,78.27939,213.57102,326.69689
ENSG00000115942,17.194408,15.748804,16.272534,11.472129,8.632433
ENSG00000115956,70.96193,58.20697,118.03139,377.17136,360.24868
ENSG00000115977,15.31398,16.19987,13.85823,12.17483,13.78291
ENSG00000116005,8.181348,5.467585,3.702993,1.675177,1.164495
ENSG00000116017,15.10631,27.52638,40.98742,41.93308,29.9149
ENSG00000116030,26.64734,47.77758,55.92444,51.22627,57.68177
ENSG00000116062,33.789452,5.387244,3.101698,6.132381,6.596255
ENSG00000116120,7.05675,4.535181,3.012773,1.31796,0.157225
ENSG00000116157,17.4900347,8.9049072,8.1495474,3.6492503,0.1778757
ENSG00000116161,29.61588,21.59832,17.0879,13.14806,12.72757
ENSG00000116171,100.374616,107.270979,84.995348,26.185518,6.493616
ENSG00000116221,19.8288617,7.4874339,4.3874173,3.0346344,0.3992398
ENSG00000116251,196.008302,92.306662,58.079238,40.751881,1.346813
ENSG00000116260,43.90772,90.82816,92.67984,38.98455,19.0654
ENSG00000116266,18.37401,33.05041,37.95727,72.4683,108.71016
ENSG00000116288,60.41011,46.37245,45.71572,30.51316,24.05752
ENSG00000116337,31.33893,72.92602,121.37004,325.40414,863.80892
ENSG00000116350,24.69676,27.22605,25.7691,33.64902,43.35468
ENSG00000116459,89.10615,116.13278,118.72582,74.91707,51.00481
ENSG00000116473,16.71781,29.73287,30.82337,57.90483,77.88666
ENSG00000116478,36.18155,39.23181,37.53565,30.58659,33.18881
ENSG00000116489,121.6594,206.0858,293.5995,318.0565,327.4346
ENSG00000116521,9.949971,8.319708,6.096294,3.387686,1.619884
ENSG00000116560,175.43974,141.24704,103.48665,84.24664,97.91549
ENSG00000116584,56.5731,53.71532,81.42926,123.2388,143.77795
ENSG00000116586,21.93108,27.43638,22.14825,16.37711,15.10963
ENSG00000116649,5.92168575,0.93991627,0.87450259,1.37302758,0.05901185
ENSG00000116663,4.046368,6.111218,7.741158,6.240092,5.728581
ENSG00000116679,129.5208,760.4962,1156.8625,1195.3082,474.192
ENSG00000116685,12.22866,16.8414,22.94515,28.912,32.38611
ENSG00000116688,17.61071,26.55414,40.80619,41.35688,50.70327
ENSG00000116701,48.97184,258.97081,472.76097,869.37713,1184.09069
ENSG00000116711,4.465794,9.821811,9.362636,2.901967,1.501718
ENSG00000116747,24.1973,32.94191,39.54201,31.2368,42.21217
ENSG00000116750,14.6414,9.196355,8.793118,7.662484,7.269482
ENSG00000116752,8.946682,10.601951,12.676446,16.679082,18.367847
ENSG00000116754,60.83603,45.87783,43.0412,44.59782,51.93967
ENSG00000116791,1.44805155,1.35014245,0.89239812,0.71964828,0.01988409
ENSG00000116815,19.49322,38.61771,65.30288,101.19196,90.98463
ENSG00000116863,6.264759,5.813713,6.447659,9.630261,13.409827
ENSG00000116871,9.284546,16.158616,20.437045,62.865744,104.583894
ENSG00000116903,6.429954,9.638529,13.801141,20.084745,36.018374
ENSG00000116906,18.53811,18.505186,14.541075,10.64802,8.637869
ENSG00000116918,16.63207,30.91104,44.01131,31.02876,20.25246
ENSG00000116954,9.064693,15.475264,19.99008,18.764039,21.415752
ENSG00000116957,5.226318,4.787198,4.00619,2.490098,1.796734
ENSG00000116977,20.40503,21.84439,23.49793,24.47664,34.07969
ENSG00000117091,18.60328,51.5307,51.41652,40.05295,27.30858
ENSG00000117115,40.90691,97.1527,150.89089,187.07392,123.67985
ENSG00000117118,31.55881,42.38232,41.6695,52.11285,63.89456
ENSG00000117143,31.156982,8.219785,3.880855,5.026983,6.372056
ENSG00000117151,10.74438,24.3914,29.12328,75.61043,118.90641
ENSG00000117222,5.975149,6.582349,8.217785,9.871249,13.708627
ENSG00000117228,0.3744951,0.7525354,3.6632147,113.1439013,128.8112658
ENSG00000117305,7.046149,8.106186,6.161691,4.620064,5.514646
ENSG00000117308,5.024374,3.087881,2.844702,3.156196,3.885056
ENSG00000117335,53.63552,102.90447,143.39454,351.95401,457.6179
ENSG00000117360,36.31542,32.41677,33.70083,36.57747,46.72566
ENSG00000117385,10.669376,7.043016,5.638358,4.24279,2.859513
ENSG00000117395,14.880579,7.058437,5.275006,3.597714,1.829336
ENSG00000117419,8.6347832,4.0477597,2.3596778,1.6936026,0.1781712
ENSG00000117448,28.128016,18.739862,11.817871,6.436619,1.727874
ENSG00000117450,16.29037,2.688461,7.879455,9.584998,0.504711
ENSG00000117500,16.2679,36.87966,48.0793,37.70144,38.95916
ENSG00000117505,21.25878,38.83473,43.35482,36.01352,40.50142
ENSG00000117528,16.208345,31.141404,25.313208,6.498862,2.249662
ENSG00000117592,56.3666,29.26946,29.34083,28.06913,24.11849
ENSG00000117593,8.5020233,5.8153328,2.9700053,1.6450328,0.9953647
ENSG00000117632,139.1731735,71.6625594,21.2688865,22.9942466,0.4349694
ENSG00000117676,38.72098,73.29986,110.34688,172.85855,237.6353
ENSG00000117691,13.9272323,2.3324498,1.3917664,2.7252517,0.0175272
ENSG00000117713,21.82544,20.14338,20.00574,29.91136,38.22724
ENSG00000117748,19.43276,16.89676,20.09353,16.59607,14.59727
ENSG00000117751,14.592873,13.282726,12.655322,9.29951,8.611669
ENSG00000117758,5.161059,10.437779,12.543597,18.215121,25.996626
ENSG00000117859,26.41861,34.91099,46.90928,59.99047,45.78122
ENSG00000117862,10.27453,15.64554,15.60146,22.97958,39.82418
ENSG00000117868,41.35888,25.33075,21.06871,19.54988,25.43274
ENSG00000117899,9.907173,9.202788,6.228071,3.319549,1.940759
ENSG00000117984,224.8301,377.5661,492.1902,282.2562,126.2207
ENSG00000118113,41.99237,2242.51489,2373.71968,119.13432,4.82395
ENSG00000118137,0.020362677,0.003122597,0.02933287,0.054924704,0.059811661
ENSG00000118181,442.8898,240.7115,177.806,149.7408,81.7041
ENSG00000118271,0.002787976,0.003926356,0.003787655,0.005256678,0.006609122
ENSG00000118308,21.24716,36.39786,45.7011,203.49301,315.19941
