gene,PM,MM,BN,SN,PMN
ENSG00000136731,32.2816,31.8026,31.32325,30.93198,30.81553
ENSG00000136738,25.22145,25.59682,25.68928,25.39765,25.22205
ENSG00000136754,28.6507,29.1104,29.38865,29.48392,29.4628
ENSG00000136770,27.07385,26.33875,25.82353,24.7022,24.78405
ENSG00000136783,30.52405,30.17225,29.57068,28.81107,29.11267
ENSG00000136810,32.8062,32.60955,32.67592,33.27055,33.3457
ENSG00000136813,28.5474,28.32875,28.05315,27.8162,28.05893
ENSG00000136816,26.8453,26.59577,27.13655,26.93362,26.07295
ENSG00000136824,29.6407,29.60537,28.03228,26.24915,25.50675
ENSG00000136827,28.31365,28.2857,27.74915,27.4527,27.93475
ENSG00000136875,27.01782,26.90785,26.74123,26.51788,26.20573
ENSG00000136888,28.9045,29.09035,29.11992,29.53983,29.39005
ENSG00000136891,28.1718,27.6195,26.91558,26.52045,24.46153
ENSG00000136930,28.14167,27.78762,28.14842,28.483,27.61358
ENSG00000136937,28.80785,28.6984,28.25123,27.42032,27.8362
ENSG00000136938,31.91235,31.99535,31.94615,31.61378,31.40073
ENSG00000136942,30.30888,29.30953,27.99408,27.10865,26.53918
ENSG00000136950,27.59985,27.5145,27.04993,26.80003,25.51588
ENSG00000136986,27.8066,27.1894,27.03637,26.32095,26.28598
ENSG00000137055,28.5765,28.51085,28.52072,28.4058,28.46917
ENSG00000137076,34.35787,34.63462,34.817,34.94675,35.10997
ENSG00000137100,27.43647,27.35983,27.70072,27.98582,27.60085
ENSG00000137106,28.33517,28.84325,28.8392,28.14,28.35905
ENSG00000137124,25.781,25.08462,24.71912,24.8954,24.8641
ENSG00000137133,27.8544,27.63747,26.9175,26.0653,26.49403
ENSG00000137154,31.11417,30.62392,29.96317,28.8818,29.27218
ENSG00000137161,29.07135,28.96895,28.6147,28.37438,28.76955
ENSG00000137168,27.55163,27.34597,27.32205,27.21643,27.4473
ENSG00000137177,24.56837,24.61632,25.2347,25.74385,25.2883
ENSG00000137200,25.73597,25.365,24.72015,24.99233,24.22245
ENSG00000137275,27.35685,27.23988,27.5303,27.499,27.18658
ENSG00000137309,27.30655,26.92353,27.31093,27.16248,27.62237
ENSG00000137312,30.305,31.36577,31.50295,31.76995,31.56165
ENSG00000137337,26.1394,25.91805,25.19925,24.38215,24.76975
ENSG00000137364,27.7224,27.47962,27.3813,27.07735,26.54437
ENSG00000137404,27.10352,27.41885,27.64505,27.373,27.36678
ENSG00000137462,24.96732,24.6278,24.63035,28.83782,29.35335
ENSG00000137486,27.6339,27.44243,27.20463,27.09457,27.3766
ENSG00000137497,31.4796,31.62995,31.37187,31.02897,30.66078
ENSG00000137509,30.32623,30.36042,30.5069,30.48385,30.7056
ENSG00000137547,26.9841,25.3751,24.43417,24.42405,24.4913
ENSG00000137563,31.00858,31.51438,31.39405,31.45988,31.25563
ENSG00000137642,29.8331,30.10197,29.90713,29.73403,30.07447
ENSG00000137710,26.55408,26.75848,26.70763,27.39695,26.72142
ENSG00000137713,25.04133,26.44918,26.55532,25.16102,25.81427
ENSG00000137752,26.2518,26.9607,28.0567,29.63553,29.22375
ENSG00000137767,30.10193,31.12343,31.34685,31.28892,31.21265
ENSG00000137770,25.0145,24.8837,24.68272,24.99107,25.09793
ENSG00000137776,27.08655,26.64485,26.04958,24.96542,25.66645
ENSG00000137804,25.08288,25.38997,23.91595,24.54342,24.51553
ENSG00000137815,26.39183,26.16062,24.89053,25.57975,24.6928
ENSG00000137818,30.9812,30.48098,29.83638,27.95898,28.40802
ENSG00000137841,26.91672,28.07157,28.53203,28.7203,29.55728
ENSG00000137845,27.54368,28.26543,28.59575,28.67997,28.91447
ENSG00000137944,26.9286,27.0666,25.7267,24.80757,24.91763
ENSG00000137996,27.6618,27.6941,27.42298,27.73937,27.97668
ENSG00000138029,32.17715,31.84177,31.33255,30.77257,30.7282
ENSG00000138032,28.15465,28.87035,29.17967,29.09812,29.33865
ENSG00000138069,27.49567,27.6075,27.92942,27.88772,27.97685
ENSG00000138071,32.4961,33.24225,33.4942,33.4686,33.6317
ENSG00000138073,26.41395,26.42805,26.35235,25.8998,26.10355
ENSG00000138095,31.96155,30.78637,29.29413,25.96683,25.75248
ENSG00000138107,29.15008,29.34038,29.21995,28.6897,29.33825
ENSG00000138160,28.9263,29.5068,25.61007,27.0502,25.58985
ENSG00000138185,27.03065,26.18465,26.11897,26.7098,26.78862
ENSG00000138190,25.18382,25.3105,26.01765,26.61245,25.48597
ENSG00000138231,27.64773,27.71035,27.44065,25.01602,25.6531
ENSG00000138246,32.0113,32.1877,32.1739,32.09785,31.96923
ENSG00000138279,30.63123,30.78057,30.832,30.7945,30.95622
ENSG00000138326,30.38842,29.29165,28.47788,26.54845,25.28148
ENSG00000138363,30.66633,30.0218,29.98665,30.13658,30.0649
ENSG00000138385,30.19738,29.91562,29.6954,29.26485,29.17182
ENSG00000138398,24.97335,25.9336,26.012,25.38405,25.77972
ENSG00000138413,31.5722,31.22982,31.0697,31.16757,31.22762
ENSG00000138430,30.52798,30.2616,30.1657,29.8293,29.84147
ENSG00000138496,26.83107,26.66165,25.9304,26.62465,24.45303
ENSG00000138592,25.528,27.10983,26.70932,27.18165,27.52972
ENSG00000138594,29.95535,30.5848,30.84242,30.80813,30.95
ENSG00000138600,27.05457,27.58305,28.00317,27.2576,27.4409
ENSG00000138614,26.12937,26.13837,25.33428,23.85252,24.77475
ENSG00000138621,24.81172,25.0728,24.78608,24.8566,24.76928
ENSG00000138663,29.35395,29.1734,29.09095,28.75897,28.61188
ENSG00000138668,27.13103,27.61267,26.9256,27.35942,26.2642
ENSG00000138674,30.8516,30.40103,30.11897,29.97075,29.90335
ENSG00000138678,24.64667,25.4314,27.07575,26.85125,27.2409
ENSG00000138750,26.8837,26.4674,26.28278,26.31578,26.40237
ENSG00000138757,28.25425,27.67478,27.41435,27.4185,25.90165
ENSG00000138760,26.47993,26.40062,26.1889,26.21603,24.56083
ENSG00000138767,25.32105,25.1537,24.2374,24.63242,24.25897
ENSG00000138768,30.4462,30.0534,29.9421,30.02595,29.79393
ENSG00000138777,29.73443,29.4213,29.28433,28.23615,28.50115
ENSG00000138794,25.2962,26.0334,25.85987,25.29458,23.88717
ENSG00000138796,30.99513,30.4592,29.46213,29.0449,28.81213
ENSG00000138801,28.99733,28.73287,28.54563,27.43327,26.99083
ENSG00000138802,24.97335,25.26148,25.0409,25.2977,25.031
ENSG00000138814,28.43757,28.45822,28.81233,29.4651,29.3528
ENSG00000138964,28.80748,29.14507,29.25692,29.26635,29.81878
ENSG00000139083,28.06135,26.46142,25.10707,24.42782,24.10855
ENSG00000139132,25.7151,27.18362,27.50235,27.3189,27.70372
ENSG00000139178,24.6614,24.95262,25.0554,24.62767,24.83125
ENSG00000139180,29.75393,29.02745,28.39862,27.58025,27.16665
ENSG00000139218,26.08628,25.35412,25.36035,25.39813,25.0274
ENSG00000139343,28.15993,28.04557,27.8349,27.2541,27.0871
ENSG00000139370,28.42755,28.80445,28.74052,28.49805,28.9268
ENSG00000139433,26.6876,27.8865,27.72893,27.93395,28.00225
ENSG00000139436,25.73225,26.15975,26.15365,25.39947,27.62272
ENSG00000139496,24.8177,25.36502,25.98108,26.07605,25.00378
ENSG00000139505,24.89348,25.45123,26.45257,25.79212,25.7402
ENSG00000139572,24.87262,26.05333,26.24908,27.4595,27.8219
ENSG00000139613,29.71365,29.83118,29.49008,28.8367,28.72723
ENSG00000139637,27.14692,26.40997,26.1868,26.10705,26.09277
ENSG00000139641,30.1739,30.3455,29.79713,29.46692,29.52915
ENSG00000139644,26.0085,24.0066,26.44443,24.86597,25.22673
ENSG00000139684,30.46783,30.43257,30.20463,29.95072,30.54465
ENSG00000139719,27.73072,27.42517,27.73917,27.73405,27.55197
ENSG00000139722,25.47398,26.3591,27.28323,27.4436,27.68532
ENSG00000139725,24.89062,24.61723,24.9162,25.39317,25.26683
ENSG00000139726,26.66615,25.88608,25.57532,25.67755,27.08507
ENSG00000139746,27.4605,26.74632,26.35497,24.96085,24.968
ENSG00000139842,27.98698,27.39527,26.7597,25.70668,26.2395
ENSG00000139921,30.21657,30.13992,30.10118,29.79102,29.60497
ENSG00000140105,31.03473,30.9448,31.0547,31.11022,31.0963
ENSG00000140259,26.227,26.06048,25.50718,24.62945,24.7235
ENSG00000140263,26.7438,26.35375,26.3319,26.83013,26.84525
ENSG00000140264,26.32357,25.88608,25.43887,25.12613,24.45245
ENSG00000140284,27.1905,27.73842,27.85033,27.85408,27.81565
ENSG00000140299,28.09225,28.01745,28.18017,28.5507,28.38038
ENSG00000140319,30.80307,30.53373,30.13798,29.78265,29.59808
ENSG00000140350,31.61843,31.40362,31.46448,31.6681,31.5881
ENSG00000140365,27.37665,27.36045,27.15625,27.3221,27.2386
ENSG00000140368,28.42803,28.86805,29.09905,29.41485,29.12465
ENSG00000140374,30.63083,30.08063,29.53142,29.02848,28.98958
ENSG00000140382,25.2154,25.42923,24.56788,24.7144,24.81602
ENSG00000140395,28.48305,28.12647,27.7635,27.49395,26.35102
ENSG00000140455,24.74778,25.4797,25.4755,26.15612,26.82305
ENSG00000140464,27.60237,27.4101,27.2078,27.53213,27.19942
ENSG00000140497,28.67075,29.0024,29.04375,28.803,29.16582
ENSG00000140525,31.19387,31.0356,28.63612,26.06697,24.08912
ENSG00000140553,28.0069,28.169,27.9024,28.0042,27.9786
ENSG00000140563,25.01625,24.8814,24.7506,24.5762,24.47715
ENSG00000140575,32.4072,33.48805,33.98595,34.483,34.63388
ENSG00000140598,26.93235,26.75923,26.6099,26.57933,26.19495
ENSG00000140612,30.0537,29.58077,29.18325,28.8925,28.91497
ENSG00000140650,27.32095,26.88322,27.043,27.29105,27.2079
ENSG00000140678,24.0294,25.35567,25.97587,28.45233,29.02267
ENSG00000140688,26.9717,26.2522,25.6119,24.60045,24.43583
ENSG00000140694,25.52378,24.62275,24.49315,24.5689,24.3209
ENSG00000140718,25.9889,25.6309,24.2691,24.94795,24.13167
ENSG00000140740,30.84623,30.37568,29.88748,29.44355,29.3635
ENSG00000140749,24.3411,25.3154,26.71037,27.02733,26.86303
ENSG00000140750,26.96625,26.44833,26.4323,26.50603,26.71637
ENSG00000140829,26.69695,26.14497,26.26243,26.06827,24.3728
ENSG00000140848,29.58695,30.3182,30.35032,30.18315,29.9171
ENSG00000140983,26.61188,26.66103,26.677,25.56162,25.79852
ENSG00000140988,32.54463,31.8474,31.19843,29.65185,29.73855
ENSG00000140990,29.03612,28.35027,27.53902,26.57297,26.61455
ENSG00000140992,26.49567,26.9764,26.92195,27.2144,27.28688
ENSG00000141012,27.36595,28.14933,28.13717,27.7987,28.18845
ENSG00000141027,26.49273,25.90792,25.4441,24.5744,24.88465
ENSG00000141030,28.67703,28.31875,28.4031,28.51872,28.25248
ENSG00000141127,28.2601,27.81217,27.98385,28.10037,27.89075
ENSG00000141179,26.69653,25.64655,26.44255,27.33172,27.31018
ENSG00000141252,25.99005,26.52058,26.4839,25.76322,25.88087
ENSG00000141279,31.04407,31.58435,31.7064,31.92335,32.01037
ENSG00000141295,24.63853,25.45335,25.64745,25.18518,25.35192
ENSG00000141367,33.6029,33.70675,33.66692,33.65115,33.61425
ENSG00000141378,26.87855,26.2342,24.75352,24.43615,24.29235
ENSG00000141385,27.75055,27.18977,27.0102,25.28248,24.89023
ENSG00000141401,29.00375,28.85663,28.4642,28.86342,28.55053
ENSG00000141429,27.761,27.79287,27.83175,27.21388,26.9053
ENSG00000141447,29.57075,29.09283,28.62515,28.32017,28.6309
ENSG00000141452,25.25753,25.58115,25.45417,26.60418,27.59902
ENSG00000141456,27.72338,26.41985,26.16395,25.205,24.23875
ENSG00000141480,29.15387,30.0379,30.32595,30.42525,30.57372
ENSG00000141522,31.80817,31.90073,31.87115,32.0815,32.02828
ENSG00000141524,25.53632,24.6603,25.10053,25.62398,25.86325
ENSG00000141526,27.35375,28.16777,28.59828,28.75348,28.48953
ENSG00000141543,30.42105,30.27625,30.16805,29.8791,29.80655
ENSG00000141556,27.40695,26.95195,26.63825,26.07333,25.3112
ENSG00000141560,27.73217,27.67452,27.44752,27.39957,27.64382
ENSG00000141741,26.40557,26.60357,27.07323,26.4506,26.78112
ENSG00000141759,26.5695,25.8574,24.62823,25.46005,24.03835
ENSG00000141867,27.15425,27.08837,26.3768,27.10635,25.39535
ENSG00000141959,31.33278,31.39033,31.338,31.13335,31.6418
ENSG00000141968,29.83605,30.34007,30.51633,30.77045,30.65837
ENSG00000141985,27.451,27.7911,28.20465,28.07937,28.30998
ENSG00000142002,26.78632,26.53445,26.63453,26.72208,26.831
ENSG00000142168,28.94787,28.5893,28.67527,29.15375,29.15212
ENSG00000142186,25.59585,25.8182,25.18883,24.06445,24.71613
ENSG00000142188,25.83653,25.50762,25.11992,24.74625,25.09905
ENSG00000142192,26.24795,25.98023,24.6111,25.0655,25.36637
ENSG00000142197,29.30365,29.2005,29.06845,28.80602,28.70285
ENSG00000142208,27.16832,26.66003,26.3414,26.08613,26.41662
ENSG00000142227,24.87592,25.4128,25.74108,25.26833,25.56778
ENSG00000142230,28.9167,28.62045,28.65725,27.36348,27.68232
ENSG00000142347,31.75055,32.53073,32.8677,33.18048,33.56222
ENSG00000142409,25.40658,26.0657,25.9263,25.48268,26.14943
ENSG00000142507,28.22593,27.54297,27.61518,28.32045,28.0526
ENSG00000142534,31.6094,31.168,30.44033,29.85368,29.51652
ENSG00000142541,30.68875,29.61175,29.2877,27.0086,26.98872
ENSG00000142583,27.61277,27.51835,27.14075,27.0345,26.6873
ENSG00000142634,30.02685,30.6799,31.07085,31.54228,31.40812
ENSG00000142655,25.34045,25.03045,24.32398,25.03637,24.06022
ENSG00000142657,34.26122,34.79935,34.98548,35.0162,35.08135
ENSG00000142669,29.8866,30.1155,30.47195,31.36155,31.44398
ENSG00000142765,28.99855,29.20857,29.36988,29.22535,29.13225
ENSG00000142864,25.47133,26.01922,24.66175,24.83555,24.8723
ENSG00000142892,26.9297,26.13983,25.36885,25.63743,25.31938
ENSG00000142937,32.49963,31.86022,31.43597,30.44978,30.19435
ENSG00000142945,24.62505,24.9735,24.00232,24.63417,24.34427
ENSG00000143106,29.7307,29.62655,29.50435,29.60075,29.4821
ENSG00000143149,29.14845,28.96575,28.85677,29.06312,29.07453
ENSG00000143155,28.22605,28.28405,27.973,27.92015,28.26138
ENSG00000143158,26.52835,26.87735,25.7413,25.55945,25.32355
ENSG00000143162,28.69302,28.27293,27.89268,26.78845,27.0879
ENSG00000143183,28.91672,28.78758,28.48743,28.6492,27.8517
ENSG00000143198,25.1393,25.5189,24.33393,24.5542,25.10405
ENSG00000143222,29.3015,29.15925,29.0217,28.63295,28.7993
ENSG00000143226,24.85623,24.4954,24.67795,28.48882,28.51687
ENSG00000143252,28.39615,27.90475,27.34538,27.16235,25.34822
ENSG00000143256,27.91985,27.89845,27.36145,27.3555,26.3905
ENSG00000143321,28.68877,28.45913,28.73188,28.7933,29.1296
ENSG00000143337,27.1149,25.97167,26.35023,25.1192,26.86885
ENSG00000143353,26.80463,26.175,25.24865,25.3772,26.46795
ENSG00000143368,26.04743,25.56743,25.72575,24.8974,25.53085
ENSG00000143376,24.95143,25.50548,25.85075,26.05858,26.9118
ENSG00000143409,25.58395,26.2639,26.87108,27.16098,26.9291
ENSG00000143418,26.1534,25.17563,24.7651,24.36257,24.51727
ENSG00000143420,24.76973,25.30813,26.49377,26.8975,27.4245
ENSG00000143442,26.00337,25.7447,25.49397,24.6765,25.04727
ENSG00000143493,27.48703,27.80087,28.15257,26.43865,25.03543
ENSG00000143545,28.7968,28.4798,28.12268,27.5812,27.698
ENSG00000143546,34.75953,36.76808,37.36595,37.81793,37.56943
ENSG00000143553,27.47898,27.15983,27.01758,27.19827,27.05568
ENSG00000143554,26.3873,26.6461,26.52395,26.19057,26.43498
ENSG00000143569,26.41078,25.54008,25.46402,24.53177,25.91015
ENSG00000143614,25.5505,24.56705,23.71235,24.93415,24.42965
ENSG00000143621,31.461,31.33912,30.86315,30.1747,30.14702
ENSG00000143624,27.29555,27.17193,27.22513,26.566,26.26342
ENSG00000143641,27.20958,27.00372,26.89088,25.60418,24.93123
ENSG00000143653,29.835,29.13315,28.6877,28.95575,29.23428
ENSG00000143669,27.96985,27.46085,27.45917,27.35918,27.73687
ENSG00000143727,27.92993,27.402,28.0794,27.60653,27.5388
ENSG00000143742,30.807,30.7061,30.09828,29.77978,29.92135
ENSG00000143753,27.16412,27.45392,27.46205,26.62627,26.76188
ENSG00000143771,26.5939,27.78203,26.21568,26.74448,25.97243
ENSG00000143797,27.28325,27.67625,27.83093,27.59445,27.20825
ENSG00000143799,30.95978,29.3694,27.8147,25.94108,25.0341
ENSG00000143815,30.35758,31.18877,31.62655,31.8083,32.14725
ENSG00000143819,29.42445,29.64392,29.43958,29.3007,29.09265
ENSG00000143851,28.15785,28.25477,28.14957,28.04048,27.89017
ENSG00000143862,27.05633,27.74887,27.6417,28.16745,28.08155
ENSG00000143870,33.72593,33.01872,32.28807,31.3969,31.19612
ENSG00000143889,28.1951,27.98763,27.74967,27.04672,27.05448
ENSG00000143891,25.36597,25.32657,25.03193,25.77052,25.09085
ENSG00000143924,28.20613,28.8213,29.1173,29.26128,29.17128
ENSG00000143947,28.65625,28.56015,28.19657,25.99353,25.7306
ENSG00000143977,29.35947,29.30832,28.62195,28.66962,28.9729
ENSG00000144021,27.65942,27.56735,27.00147,26.5565,26.54287
ENSG00000144028,31.49505,31.13113,30.8628,30.28258,30.20365
ENSG00000144034,25.76525,25.93315,24.47052,24.85105,24.81645
ENSG00000144118,27.95168,28.48165,28.90342,29.65103,29.03247
ENSG00000144224,25.98535,25.57528,24.86322,24.82127,25.59173
ENSG00000144320,28.60957,28.97407,28.96967,28.71817,28.89937
ENSG00000144381,32.68223,32.25952,31.6577,31.3967,31.41598
ENSG00000144524,27.57603,27.02698,26.81692,27.489,26.72852
ENSG00000144554,25.91998,26.12398,25.0941,24.95703,25.26548
ENSG00000144566,24.81437,25.85612,26.38312,26.00007,26.20318
ENSG00000144567,25.9956,25.7957,24.627,24.3219,24.89272
ENSG00000144579,24.6164,24.1302,25.47445,25.5038,25.9557
ENSG00000144580,26.6826,26.5662,26.317,25.16392,25.20115
ENSG00000144591,29.15575,28.8688,28.60598,28.4611,28.61238
ENSG00000144635,28.34938,28.54145,29.00628,28.90975,29.29423
ENSG00000144711,25.32433,23.9221,25.25623,25.36585,26.7738
ENSG00000144713,30.5796,30.3544,28.76535,27.76863,27.31022
ENSG00000144744,27.91703,27.55837,27.33755,27.28238,27.35578
ENSG00000144746,29.16283,29.23617,29.1996,28.8055,29.41585
ENSG00000144827,28.95228,28.23667,27.84605,27.49925,27.46635
ENSG00000144840,25.96775,26.49942,25.4766,25.93275,25.02502
ENSG00000144848,28.64307,29.3148,29.39157,29.30552,29.64925
ENSG00000144867,30.54348,29.44935,28.78777,28.46615,27.91025
ENSG00000144895,27.97032,27.45295,27.18982,26.70188,25.2687
ENSG00000144909,24.92173,24.52123,25.15455,24.8921,25.09402
ENSG00000145050,30.80647,29.81235,28.94813,28.1881,28.13148
ENSG00000145191,27.05375,25.90983,25.24427,25.60695,25.27867
ENSG00000145192,28.02597,26.90267,27.92432,27.95007,27.157
ENSG00000145216,25.3269,25.4744,25.36875,24.33675,24.9345
ENSG00000145241,25.50597,25.60558,24.97257,25.13015,23.9472
ENSG00000145293,27.46555,27.4683,27.3496,26.98005,27.21608
ENSG00000145321,24.92077,24.68735,24.7075,25.91015,26.48735
ENSG00000145354,27.2667,27.38788,28.0464,27.51058,26.05938
ENSG00000145425,33.1893,32.8214,32.1315,31.13002,30.6448
ENSG00000145494,26.97875,25.93,25.77947,25.3709,24.81895
ENSG00000145569,29.26298,29.53262,29.58715,29.60722,29.20445
ENSG00000145675,29.01693,28.8815,29.31628,29.27627,28.97687
ENSG00000145703,29.23927,29.88822,30.03472,30.24522,30.32882
ENSG00000145715,26.39125,26.32532,26.37347,25.8744,25.75465
ENSG00000145725,28.19805,28.23133,28.19535,28.29312,28.41387
ENSG00000145741,27.7315,25.74373,24.48505,24.51148,24.81322
ENSG00000145779,29.09488,29.42742,29.6949,29.30138,29.2129
ENSG00000145781,25.91585,25.83255,26.1429,26.22328,26.0542
ENSG00000145819,24.4239,24.59405,25.29113,25.4948,26.5472
ENSG00000145833,28.83575,28.76357,28.49733,28.10537,27.99827
ENSG00000145882,28.00515,27.81735,27.22012,26.41887,26.48837
ENSG00000145901,25.2222,27.44575,26.843,27.36722,26.37483
ENSG00000145907,29.88105,29.32917,28.93887,28.05085,27.55902
ENSG00000145912,26.9091,26.19537,25.98938,24.63553,25.54818
ENSG00000145996,25.24885,24.5655,24.63887,24.75212,25.01962
ENSG00000146094,29.38075,29.40427,29.65423,29.93792,30.21957
ENSG00000146112,25.07903,25.0577,25.76662,27.19667,28.22642
ENSG00000146143,27.34235,27.6246,26.6888,26.56665,25.88315
ENSG00000146223,26.2323,23.85708,23.67345,24.99182,25.1751
ENSG00000146247,25.45587,24.72025,24.5694,24.26748,25.12305
ENSG00000146281,25.65232,25.06225,24.69812,23.86808,24.8033
ENSG00000146376,25.0962,25.33065,25.95372,26.1714,25.77045
ENSG00000146386,30.63778,29.94565,29.48018,29.54875,30.54622
ENSG00000146425,26.11905,26.58503,25.77055,25.3362,26.1029
ENSG00000146457,29.3234,28.97837,28.43485,27.528,26.36297
ENSG00000146476,27.58695,28.01452,28.36378,28.38685,28.78525
ENSG00000146701,32.46272,32.08993,31.79148,31.3404,31.1161
ENSG00000146729,26.34502,25.77318,25.65892,25.58298,25.03977
ENSG00000146731,31.83025,31.25662,31.12993,31.00645,31.15812
ENSG00000146918,25.9916,26.1573,24.07702,24.60817,25.13245
ENSG00000146955,24.2176,24.98627,23.7506,25.4175,25.85748
ENSG00000147010,29.89975,29.59345,29.7405,30.13475,30.28855
ENSG00000147065,33.80118,34.24235,34.64555,35.0109,34.924
ENSG00000147123,27.3108,25.45652,24.72215,24.59512,24.24423
ENSG00000147140,31.77032,31.5382,31.20342,31.06203,31.0722
ENSG00000147155,28.84112,28.84143,28.31445,28.38155,27.86792
ENSG00000147162,27.82105,27.85703,27.17915,26.80115,25.08925
ENSG00000147164,27.47893,27.25095,27.5529,27.78515,27.30847
ENSG00000147202,29.63502,29.70437,29.48813,29.65053,29.68147
ENSG00000147224,25.62067,26.6082,26.7847,26.1945,26.32405
ENSG00000147251,28.8217,29.23062,29.23545,29.38182,29.41747
ENSG00000147274,30.0332,29.88368,29.53283,29.4835,29.01478
ENSG00000147383,26.9692,26.32013,25.57035,25.23303,24.91955
ENSG00000147400,26.20055,26.40042,26.0105,25.01845,24.53935
ENSG00000147403,26.94823,26.22015,25.32995,24.81958,24.66095
ENSG00000147416,29.67855,30.07355,30.23552,30.63622,30.72135
ENSG00000147459,27.00042,26.8842,27.04097,27.19172,27.66678
ENSG00000147471,28.26855,28.21068,28.25422,28.57033,28.5485
ENSG00000147475,29.74095,29.29717,29.14748,28.6528,28.7177
ENSG00000147526,26.11458,25.7154,24.95603,24.30515,25.5989
ENSG00000147533,25.41733,25.61505,26.80565,27.3961,27.92225
ENSG00000147592,27.65427,27.5187,26.86587,25.96925,26.1505
ENSG00000147604,33.20452,32.47142,31.93545,30.72482,30.33415
ENSG00000147649,30.08328,29.86597,28.90727,26.59058,27.21307
ENSG00000147684,28.8393,28.2459,27.91947,26.74782,26.57115
ENSG00000147813,31.06827,31.43583,31.54668,31.4848,31.25033
ENSG00000147853,28.5623,28.39815,27.8539,27.27923,27.12865
ENSG00000148154,26.4292,27.1646,27.02447,25.64263,25.58857
ENSG00000148175,32.37777,33.8781,33.8874,33.78615,33.87443
ENSG00000148218,29.46582,29.27583,29.1358,29.32295,29.1938
ENSG00000148229,27.83103,27.11845,26.31537,24.78425,25.13135
ENSG00000148248,30.35957,29.79375,29.26807,28.48418,29.3093
ENSG00000148303,32.68303,31.8526,31.2222,30.1564,30.00258
ENSG00000148341,26.7611,27.45115,27.55647,27.43743,27.92685
ENSG00000148346,31.52117,35.46088,35.93013,36.05285,35.84868
ENSG00000148362,26.0478,26.52648,26.78885,26.22362,26.57317
ENSG00000148396,27.85567,27.8641,27.79725,27.64477,27.68417
ENSG00000148429,25.3632,25.5407,25.14473,26.46875,27.53752
ENSG00000148444,24.91785,25.48405,25.665,25.2057,24.97675
ENSG00000148484,29.1946,30.07418,30.20287,30.4482,30.46435
ENSG00000148572,25.56452,25.91595,26.07098,27.19787,27.4887
ENSG00000148634,27.45182,27.74555,27.95322,28.06928,28.06125
ENSG00000148655,26.9336,26.61722,26.02307,25.41958,25.53645
ENSG00000148672,30.68075,30.4415,30.00378,29.63485,29.43368
ENSG00000148700,28.26035,28.9695,29.8026,29.82575,29.62128
ENSG00000148730,24.28112,24.17845,23.97555,24.71562,24.27342
ENSG00000148773,29.55092,29.13765,25.44327,24.58205,24.5449
ENSG00000148834,32.55765,32.58268,32.65118,32.92553,32.87835
ENSG00000148841,25.6129,27.63818,28.44285,28.63063,28.7317
ENSG00000148843,26.59783,24.8058,24.10122,24.63887,25.05367
ENSG00000149084,30.16177,30.66055,30.41075,30.22198,30.3684
ENSG00000149089,27.11095,27.51178,27.50937,27.1819,27.34248
ENSG00000149091,28.33447,27.34705,27.28937,26.94462,26.3032
ENSG00000149100,30.10818,29.54232,29.48637,28.62225,28.9141
ENSG00000149131,25.37432,24.4603,24.78708,25.28552,24.79253
ENSG00000149136,30.25,29.95887,29.25075,28.3169,27.89672
ENSG00000149177,27.9419,30.0401,30.95965,31.30783,31.33792
ENSG00000149182,26.34795,25.59167,25.61443,25.58638,24.82607
ENSG00000149196,26.8801,26.89985,25.71815,26.193,27.04415
ENSG00000149262,25.526,25.5659,25.58535,25.3734,24.78625
ENSG00000149269,26.09582,27.82702,28.0907,28.37,28.55425
ENSG00000149273,31.7161,31.46988,30.8137,29.60555,28.93597
ENSG00000149311,26.50248,25.47012,26.60685,26.50075,26.73285
ENSG00000149313,26.21203,26.15073,25.4731,24.86335,25.03585
ENSG00000149357,29.5605,29.7434,29.53575,29.72665,29.51197
ENSG00000149428,31.202,30.24815,29.16695,28.15772,28.6067
ENSG00000149476,30.00877,29.85975,29.87913,29.98358,30.14777
ENSG00000149480,29.3053,29.21368,28.81583,28.4209,28.1433
ENSG00000149499,25.24715,25.72767,24.55515,25.03025,25.39633
ENSG00000149516,27.12245,26.8394,27.48078,25.80892,26.92298
ENSG00000149532,28.21223,27.94252,27.32433,27.21908,27.31987
ENSG00000149600,26.23575,25.69928,26.37197,26.58447,25.95557
ENSG00000149781,32.63182,33.03468,33.15733,33.067,33.14428
ENSG00000149823,25.7339,25.05302,25.33715,25.2045,25.50108
ENSG00000149923,26.70383,27.04798,27.01667,27.09978,27.15867
ENSG00000149925,34.33295,34.23183,34.52455,34.733,34.71077
ENSG00000149929,25.79812,25.48305,25.00238,24.69065,25.50153
ENSG00000150093,26.65152,26.3839,25.7604,25.26685,26.12775
ENSG00000150316,25.45392,25.77755,25.27923,25.46852,24.66425
ENSG00000150337,25.29787,26.32122,25.18635,25.11638,24.95835
ENSG00000150459,28.35912,28.6243,27.91403,28.4238,28.0089
ENSG00000150593,30.76155,29.40805,28.59808,26.83877,27.17418
ENSG00000150753,31.1403,30.86303,30.66795,30.79733,30.63363
ENSG00000150768,29.08475,28.43995,27.83967,27.84125,27.62465
ENSG00000150779,26.43345,24.63907,24.67347,24.52182,24.52443
ENSG00000150782,27.2136,27.53043,27.0033,27.61648,27.62855
ENSG00000150961,29.582,28.51065,27.56113,26.9477,26.14222
ENSG00000150977,26.85533,26.25212,25.79187,25.43872,25.66333
ENSG00000151092,26.4535,25.5991,24.81512,24.82147,25.5623
